Latitude (decimal degrees):	6.160
Longitude (decimal degrees):	-75.580
Elevation (m):	1618
Radiation database:	PVGIS-ERA5


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230628:1730,735.8,182.2,0.0,71.88,21.27,0.9,0.0
20230628:1830,663.4,165.95,0.0,63.39,21.89,0.97,0.0
20230628:1930,577.95,134.95,0.0,51.23,21.99,1.1,0.0
20230628:2030,339.2,128.9,0.0,37.96,21.54,1.03,0.0
20230628:2130,160.1,96.0,0.0,24.29,20.53,0.76,0.0
20230628:2230,52.0,50.55,0.0,10.52,19.43,0.83,0.0
20230628:2330,0.0,0.0,0.0,-3.19,18.24,0.9,0.0
20230629:0030,0.0,0.0,0.0,0.0,17.19,0.9,0.0
20230629:0130,0.0,0.0,0.0,0.0,15.84,0.55,0.0
20230629:0230,0.0,0.0,0.0,0.0,15.02,0.69,0.0
20230629:0330,0.0,0.0,0.0,0.0,14.6,0.83,0.0
20230629:0430,0.0,0.0,0.0,0.0,13.99,0.9,0.0
20230629:0530,0.0,0.0,0.0,0.0,13.93,0.83,0.0
20230629:0630,0.0,0.0,0.0,0.0,14.08,1.17,0.0
20230629:0730,0.0,0.0,0.0,0.0,13.77,1.03,0.0
20230629:0830,0.0,0.0,0.0,0.0,13.13,1.1,0.0
20230629:0930,0.0,0.0,0.0,0.0,12.51,1.17,0.0
20230629:1030,0.0,0.0,0.0,-5.66,12.26,1.1,0.0
20230629:1130,0.0,39.1,0.0,8.03,11.76,0.83,0.0
20230629:1230,190.4,100.5,0.0,21.81,12.87,0.69,0.0
20230629:1330,424.75,111.2,0.0,35.51,15.59,0.69,0.0
20230629:1430,623.4,111.95,0.0,48.9,18.34,0.76,0.0
20230629:1530,719.4,152.55,0.0,61.37,20.35,0.9,0.0
20230629:1630,790.7,158.15,0.0,70.9,21.76,1.03,0.0
20230629:1730,789.9,137.6,0.0,71.94,22.86,1.17,0.0
20230629:1830,645.45,154.7,0.0,63.45,23.35,1.31,0.0
20230629:1930,547.5,161.1,0.0,51.29,22.64,1.24,0.0
20230629:2030,400.55,136.5,0.0,38.01,22.54,0.9,0.0
20230629:2130,195.4,98.05,0.0,24.34,21.63,0.76,0.0
20230629:2230,48.95,57.55,0.0,10.57,20.59,0.69,0.0
20230629:2330,0.0,0.0,0.0,-3.16,19.27,1.1,0.0
20230630:0030,0.0,0.0,0.0,0.0,17.84,0.97,0.0
20230630:0130,0.0,0.0,0.0,0.0,16.38,1.03,0.0
20230630:0230,0.0,0.0,0.0,0.0,15.34,0.9,0.0
20230630:0330,0.0,0.0,0.0,0.0,14.37,0.97,0.0
20230630:0430,0.0,0.0,0.0,0.0,13.51,1.1,0.0
20230630:0530,0.0,0.0,0.0,0.0,13.16,1.1,0.0
20230630:0630,0.0,0.0,0.0,0.0,12.59,1.03,0.0
20230630:0730,0.0,0.0,0.0,0.0,12.18,1.1,0.0
20230630:0830,0.0,0.0,0.0,0.0,11.57,1.17,0.0
20230630:0930,0.0,0.0,0.0,0.0,11.03,1.17,0.0
20230630:1030,0.0,0.0,0.0,-5.72,10.51,1.24,0.0
20230630:1130,0.0,46.85,0.0,7.98,10.2,1.24,0.0
20230630:1230,133.85,122.25,0.0,21.77,12.97,0.97,0.0
20230630:1330,228.5,191.05,0.0,35.48,15.63,0.9,0.0
20230630:1430,331.4,281.35,0.0,48.87,17.48,0.69,0.0
20230630:1530,409.6,328.55,0.0,61.36,19.3,0.76,0.0
20230630:1630,461.15,343.15,0.0,70.93,20.9,1.1,0.0
20230630:1730,417.8,372.2,0.0,72.01,21.76,1.31,0.0
20230630:1830,570.3,266.6,0.0,63.52,22.29,1.1,0.0
20230630:1930,402.25,252.1,0.0,51.35,23.12,1.17,0.0
20230630:2030,172.75,201.5,0.0,38.06,21.46,0.9,0.0
20230630:2130,98.5,146.15,0.0,24.39,20.57,0.69,0.0
20230630:2230,18.3,63.15,0.0,10.61,19.81,0.83,0.0
20230630:2330,0.0,0.0,0.0,-3.12,18.68,0.83,0.0
20230701:0030,0.0,0.0,0.0,0.0,17.49,1.03,0.0
20230701:0130,0.0,0.0,0.0,0.0,16.65,1.1,0.0
20230701:0230,0.0,0.0,0.0,0.0,15.96,1.24,0.0
20230701:0330,0.0,0.0,0.0,0.0,15.43,1.45,0.0
20230701:0430,0.0,0.0,0.0,0.0,14.76,1.45,0.0
20230701:0530,0.0,0.0,0.0,0.0,14.04,1.38,0.0
20230701:0630,0.0,0.0,0.0,0.0,13.28,1.38,0.0
20230701:0730,0.0,0.0,0.0,0.0,12.87,1.24,0.0
20230701:0830,0.0,0.0,0.0,0.0,12.25,1.17,0.0
20230701:0930,0.0,0.0,0.0,0.0,11.79,1.24,0.0
20230701:1030,0.0,0.0,0.0,-5.77,11.41,1.17,0.0
20230701:1130,0.0,39.25,0.0,7.94,11.21,0.97,0.0
20230701:1230,171.45,111.25,0.0,21.72,12.79,0.55,0.0
20230701:1330,356.15,167.7,0.0,35.44,15.94,0.34,0.0
20230701:1430,597.95,145.9,0.0,48.85,18.48,0.48,0.0
20230701:1530,691.15,178.9,0.0,61.36,20.17,0.76,0.0
20230701:1630,727.45,208.25,0.0,70.97,21.44,0.83,0.0
20230701:1730,690.45,215.1,0.0,72.08,22.34,0.97,0.0
20230701:1830,755.6,138.65,0.0,63.6,22.92,0.97,0.0
20230701:1930,633.45,114.2,0.0,51.42,22.95,1.17,0.0
20230701:2030,462.15,113.3,0.0,38.12,22.64,1.17,0.0
20230701:2130,196.95,99.4,0.0,24.44,21.27,1.1,0.0
20230701:2230,50.7,54.35,0.0,10.65,20.01,0.97,0.0
20230701:2330,0.0,0.0,0.0,-3.08,18.78,0.55,0.0
20230702:0030,0.0,0.0,0.0,0.0,17.38,0.76,0.0
20230702:0130,0.0,0.0,0.0,0.0,16.45,0.83,0.0
20230702:0230,0.0,0.0,0.0,0.0,15.55,1.03,0.0
20230702:0330,0.0,0.0,0.0,0.0,14.69,1.1,0.0
20230702:0430,0.0,0.0,0.0,0.0,13.93,1.1,0.0
20230702:0530,0.0,0.0,0.0,0.0,13.28,1.1,0.0
20230702:0630,0.0,0.0,0.0,0.0,12.55,0.97,0.0
20230702:0730,0.0,0.0,0.0,0.0,12.28,0.97,0.0
20230702:0830,0.0,0.0,0.0,0.0,12.34,1.03,0.0
20230702:0930,0.0,0.0,0.0,0.0,12.11,1.1,0.0
20230702:1030,0.0,0.0,0.0,-5.83,12.41,0.97,0.0
20230702:1130,0.0,44.4,0.0,7.89,12.46,1.03,0.0
20230702:1230,94.85,124.9,0.0,21.68,13.46,1.24,0.0
20230702:1330,354.5,139.1,0.0,35.41,15.28,0.83,0.0
20230702:1430,634.05,93.9,0.0,48.83,17.48,0.76,0.0
20230702:1530,771.05,97.2,0.0,61.36,19.33,0.69,0.0
20230702:1630,882.35,99.3,0.0,71.01,21.05,0.83,0.0
20230702:1730,831.1,116.05,0.0,72.16,21.91,1.17,0.0
20230702:1830,697.9,158.75,0.0,63.67,22.32,1.03,0.0
20230702:1930,358.75,184.35,0.0,51.48,21.22,0.9,0.0
20230702:2030,221.3,130.55,0.0,38.18,20.29,1.1,0.0
20230702:2130,107.5,111.0,0.0,24.49,19.23,0.55,0.0
20230702:2230,22.8,57.25,0.0,10.69,18.24,0.28,0.0
20230702:2330,0.0,0.0,0.0,-3.05,17.08,0.21,0.0
20230703:0030,0.0,0.0,0.0,0.0,16.23,0.14,0.0
20230703:0130,0.0,0.0,0.0,0.0,15.71,0.21,0.0
20230703:0230,0.0,0.0,0.0,0.0,15.32,0.28,0.0
20230703:0330,0.0,0.0,0.0,0.0,15.16,0.14,0.0
20230703:0430,0.0,0.0,0.0,0.0,14.63,0.14,0.0
20230703:0530,0.0,0.0,0.0,0.0,14.19,0.21,0.0
20230703:0630,0.0,0.0,0.0,0.0,13.8,0.28,0.0
20230703:0730,0.0,0.0,0.0,0.0,13.64,0.48,0.0
20230703:0830,0.0,0.0,0.0,0.0,13.21,0.48,0.0
20230703:0930,0.0,0.0,0.0,0.0,13.06,0.55,0.0
20230703:1030,0.0,0.0,0.0,-5.88,13.1,0.48,0.0
20230703:1130,0.0,32.5,0.0,7.84,13.35,0.62,0.0
20230703:1230,129.55,105.1,0.0,21.64,14.39,0.48,0.0
20230703:1330,167.55,174.5,0.0,35.38,15.79,0.55,0.0
20230703:1430,332.35,223.15,0.0,48.81,17.1,0.48,0.0
20230703:1530,395.7,244.3,0.0,61.36,18.64,0.48,0.0
20230703:1630,533.35,230.1,0.0,71.05,19.6,0.55,0.0
20230703:1730,555.05,222.55,0.0,72.25,20.23,0.62,0.0
20230703:1830,403.9,293.5,0.0,63.75,20.01,0.62,0.0
20230703:1930,330.7,243.4,0.0,51.55,20.02,0.14,0.0
20230703:2030,127.9,190.35,0.0,38.23,19.35,0.41,0.0
20230703:2130,19.95,130.25,0.0,24.54,18.25,0.48,0.0
20230703:2230,22.75,50.6,0.0,10.73,16.94,0.41,0.0
20230703:2330,0.0,0.0,0.0,-3.02,15.81,0.28,0.0
20230704:0030,0.0,0.0,0.0,0.0,15.12,0.14,0.0
20230704:0130,0.0,0.0,0.0,0.0,14.77,0.0,0.0
20230704:0230,0.0,0.0,0.0,0.0,14.45,0.21,0.0
20230704:0330,0.0,0.0,0.0,0.0,14.06,0.48,0.0
20230704:0430,0.0,0.0,0.0,0.0,14.05,0.62,0.0
20230704:0530,0.0,0.0,0.0,0.0,14.03,0.55,0.0
20230704:0630,0.0,0.0,0.0,0.0,13.92,0.62,0.0
20230704:0730,0.0,0.0,0.0,0.0,13.84,0.55,0.0
20230704:0830,0.0,0.0,0.0,0.0,13.71,0.55,0.0
20230704:0930,0.0,0.0,0.0,0.0,13.53,0.69,0.0
20230704:1030,0.0,0.0,0.0,-5.94,13.01,0.62,0.0
20230704:1130,0.0,37.2,0.0,7.79,12.56,0.62,0.0
20230704:1230,69.9,135.85,0.0,21.61,13.74,0.62,0.0
20230704:1330,165.2,168.05,0.0,35.35,15.21,0.55,0.0
20230704:1430,466.95,144.9,0.0,48.8,16.95,0.55,0.0
20230704:1530,522.5,192.55,0.0,61.37,18.77,0.62,0.0
20230704:1630,658.7,165.6,0.0,71.11,19.99,0.69,0.0
20230704:1730,731.15,123.05,0.0,72.34,20.68,0.76,0.0
20230704:1830,197.95,259.7,0.0,63.83,20.57,0.41,0.0
20230704:1930,190.15,201.3,0.0,51.62,19.07,0.76,0.0
20230704:2030,208.15,171.6,0.0,38.29,18.91,0.41,0.0
20230704:2130,52.9,150.5,0.0,24.58,19.16,0.48,0.0
20230704:2230,8.7,45.4,0.0,10.77,17.79,0.83,0.0
20230704:2330,0.0,0.0,0.0,-2.99,16.71,0.48,0.0
20230705:0030,0.0,0.0,0.0,0.0,15.7,0.34,0.0
20230705:0130,0.0,0.0,0.0,0.0,15.32,0.41,0.0
20230705:0230,0.0,0.0,0.0,0.0,14.45,0.69,0.0
20230705:0330,0.0,0.0,0.0,0.0,14.23,0.69,0.0
20230705:0430,0.0,0.0,0.0,0.0,13.91,0.76,0.0
20230705:0530,0.0,0.0,0.0,0.0,13.81,0.69,0.0
20230705:0630,0.0,0.0,0.0,0.0,13.53,0.62,0.0
20230705:0730,0.0,0.0,0.0,0.0,13.82,0.69,0.0
20230705:0830,0.0,0.0,0.0,0.0,13.55,0.62,0.0
20230705:0930,0.0,0.0,0.0,0.0,13.59,0.55,0.0
20230705:1030,0.0,0.0,0.0,-5.99,13.57,0.55,0.0
20230705:1130,0.0,33.6,0.0,7.75,13.54,0.76,0.0
20230705:1230,67.2,98.85,0.0,21.57,14.12,0.97,0.0
20230705:1330,259.65,133.6,0.0,35.33,15.45,0.97,0.0
20230705:1430,499.45,167.45,0.0,48.79,17.21,0.76,0.0
20230705:1530,484.2,198.25,0.0,61.38,19.07,0.69,0.0
20230705:1630,720.8,164.95,0.0,71.16,20.02,0.83,0.0
20230705:1730,692.05,159.2,0.0,72.44,21.3,0.97,0.0
20230705:1830,725.25,121.6,0.0,63.92,21.78,0.9,0.0
20230705:1930,435.75,144.9,0.0,51.68,20.61,1.17,0.0
20230705:2030,206.55,128.6,0.0,38.34,19.68,0.55,0.0
20230705:2130,84.9,126.0,0.0,24.63,18.04,0.62,0.0
20230705:2230,13.65,37.15,0.0,10.81,17.34,0.83,0.0
20230705:2330,0.0,0.0,0.0,-2.96,16.58,0.21,0.0
20230706:0030,0.0,0.0,0.0,0.0,15.72,0.48,0.0
20230706:0130,0.0,0.0,0.0,0.0,14.57,0.48,0.0
20230706:0230,0.0,0.0,0.0,0.0,14.26,0.48,0.0
20230706:0330,0.0,0.0,0.0,0.0,13.59,0.55,0.0
20230706:0430,0.0,0.0,0.0,0.0,13.28,0.69,0.0
20230706:0530,0.0,0.0,0.0,0.0,12.76,0.69,0.0
20230706:0630,0.0,0.0,0.0,0.0,12.69,0.48,0.0
20230706:0730,0.0,0.0,0.0,0.0,13.19,0.48,0.0
20230706:0830,0.0,0.0,0.0,0.0,12.79,0.62,0.0
20230706:0930,0.0,0.0,0.0,0.0,12.31,0.69,0.0
20230706:1030,0.0,0.0,0.0,-6.04,11.9,0.76,0.0
20230706:1130,0.0,38.35,0.0,7.7,11.77,0.9,0.0
20230706:1230,79.85,125.4,0.0,21.53,13.63,1.03,0.0
20230706:1330,186.15,191.9,0.0,35.3,15.34,0.83,0.0
20230706:1430,414.5,201.25,0.0,48.78,16.81,0.83,0.0
20230706:1530,514.1,196.95,0.0,61.4,18.38,0.76,0.0
20230706:1630,605.7,216.85,0.0,71.23,19.84,0.83,0.0
20230706:1730,599.5,193.65,0.0,72.54,20.92,0.76,0.0
20230706:1830,314.45,235.0,0.0,64.01,20.42,0.9,0.0
20230706:1930,173.25,190.45,0.0,51.75,18.99,0.41,0.0
20230706:2030,163.25,170.2,0.0,38.4,18.74,0.14,0.0
20230706:2130,62.4,134.5,0.0,24.67,18.48,0.28,0.0
20230706:2230,5.95,55.1,0.0,10.84,17.63,0.41,0.0
20230706:2330,0.0,0.0,0.0,-2.94,16.08,0.34,0.0
20230707:0030,0.0,0.0,0.0,0.0,14.47,0.21,0.0
20230707:0130,0.0,0.0,0.0,0.0,14.35,0.21,0.0
20230707:0230,0.0,0.0,0.0,0.0,14.27,0.28,0.0
20230707:0330,0.0,0.0,0.0,0.0,13.82,0.28,0.0
20230707:0430,0.0,0.0,0.0,0.0,13.67,0.14,0.0
20230707:0530,0.0,0.0,0.0,0.0,13.35,0.07,0.0
20230707:0630,0.0,0.0,0.0,0.0,13.35,0.14,0.0
20230707:0730,0.0,0.0,0.0,0.0,13.37,0.34,0.0
20230707:0830,0.0,0.0,0.0,0.0,13.22,0.41,0.0
20230707:0930,0.0,0.0,0.0,0.0,13.16,0.34,0.0
20230707:1030,0.0,0.0,0.0,-6.1,13.07,0.48,0.0
20230707:1130,0.0,26.1,0.0,7.66,12.82,0.62,0.0
20230707:1230,46.5,100.3,0.0,21.5,13.66,0.83,0.0
20230707:1330,184.7,181.35,0.0,35.28,14.85,0.62,0.0
20230707:1430,271.55,200.55,0.0,48.77,16.69,0.34,0.0
20230707:1530,310.9,223.1,0.0,61.42,17.86,0.34,0.0
20230707:1630,466.95,267.3,0.0,71.3,18.65,0.62,0.0
20230707:1730,422.75,265.2,0.0,72.65,19.88,0.9,0.0
20230707:1830,416.8,248.7,0.0,64.1,20.05,1.1,0.0
20230707:1930,334.45,229.15,0.0,51.82,19.67,0.48,0.0
20230707:2030,175.65,213.75,0.0,38.46,19.39,0.34,0.0
20230707:2130,129.35,99.45,0.0,24.72,18.26,0.21,0.0
20230707:2230,31.85,56.95,0.0,10.88,16.86,0.34,0.0
20230707:2330,0.0,0.0,0.0,-2.91,16.16,0.07,0.0
20230708:0030,0.0,0.0,0.0,0.0,14.86,0.28,0.0
20230708:0130,0.0,0.0,0.0,0.0,14.03,0.48,0.0
20230708:0230,0.0,0.0,0.0,0.0,14.16,0.34,0.0
20230708:0330,0.0,0.0,0.0,0.0,13.91,0.21,0.0
20230708:0430,0.0,0.0,0.0,0.0,13.55,0.41,0.0
20230708:0530,0.0,0.0,0.0,0.0,13.73,0.34,0.0
20230708:0630,0.0,0.0,0.0,0.0,13.62,0.07,0.0
20230708:0730,0.0,0.0,0.0,0.0,13.59,0.48,0.0
20230708:0830,0.0,0.0,0.0,0.0,13.76,0.62,0.0
20230708:0930,0.0,0.0,0.0,0.0,13.78,0.62,0.0
20230708:1030,0.0,0.0,0.0,-6.15,13.29,0.69,0.0
20230708:1130,0.0,33.4,0.0,7.62,13.2,0.62,0.0
20230708:1230,116.65,88.05,0.0,21.47,14.04,0.69,0.0
20230708:1330,368.8,128.8,0.0,35.26,15.25,0.83,0.0
20230708:1430,483.3,158.8,0.0,48.77,17.25,0.69,0.0
20230708:1530,561.35,155.95,0.0,61.45,18.27,0.76,0.0
20230708:1630,674.45,187.7,0.0,71.38,19.67,0.76,0.0
20230708:1730,714.95,164.5,0.0,72.77,20.96,0.76,0.0
20230708:1830,648.7,170.25,0.0,64.19,21.85,0.83,0.0
20230708:1930,333.3,174.65,0.0,51.9,19.99,0.83,0.0
20230708:2030,109.7,159.55,0.0,38.51,19.33,0.69,0.0
20230708:2130,80.35,125.2,0.0,24.76,17.83,0.83,0.0
20230708:2230,31.3,46.4,0.0,10.91,17.16,0.76,0.0
20230708:2330,0.0,0.0,0.0,-2.89,16.77,0.69,0.0
20230709:0030,0.0,0.0,0.0,0.0,15.63,0.62,0.0
20230709:0130,0.0,0.0,0.0,0.0,15.01,0.55,0.0
20230709:0230,0.0,0.0,0.0,0.0,14.55,0.41,0.0
20230709:0330,0.0,0.0,0.0,0.0,13.62,0.48,0.0
20230709:0430,0.0,0.0,0.0,0.0,13.6,0.62,0.0
20230709:0530,0.0,0.0,0.0,0.0,13.69,0.48,0.0
20230709:0630,0.0,0.0,0.0,0.0,13.99,0.34,0.0
20230709:0730,0.0,0.0,0.0,0.0,12.96,0.97,0.0
20230709:0830,0.0,0.0,0.0,0.0,12.67,1.1,0.0
20230709:0930,0.0,0.0,0.0,0.0,12.71,1.38,0.0
20230709:1030,0.0,0.0,0.0,-6.21,12.27,1.31,0.0
20230709:1130,0.0,39.85,0.0,7.57,11.99,1.1,0.0
20230709:1230,126.7,99.8,0.0,21.44,13.08,1.03,0.0
20230709:1330,393.5,103.5,0.0,35.24,14.71,0.83,0.0
20230709:1430,609.6,102.7,0.0,48.77,16.91,0.76,0.0
20230709:1530,772.25,104.5,0.0,61.48,18.86,0.9,0.0
20230709:1630,794.5,124.8,0.0,71.46,20.67,1.52,0.0
20230709:1730,871.6,99.05,0.0,72.89,21.49,1.66,0.0
20230709:1830,673.5,116.5,0.0,64.29,22.19,1.79,0.0
20230709:1930,579.6,118.35,0.0,51.97,21.16,1.52,0.0
20230709:2030,356.9,128.05,0.0,38.57,20.72,1.24,0.0
20230709:2130,253.0,76.1,0.0,24.8,19.8,1.1,0.0
20230709:2230,68.25,44.6,0.0,10.94,19.11,1.1,0.0
20230709:2330,0.0,0.0,0.0,-2.87,18.04,1.17,0.0
20230710:0030,0.0,0.0,0.0,0.0,16.93,1.17,0.0
20230710:0130,0.0,0.0,0.0,0.0,15.66,1.24,0.0
20230710:0230,0.0,0.0,0.0,0.0,14.77,1.38,0.0
20230710:0330,0.0,0.0,0.0,0.0,14.06,1.17,0.0
20230710:0430,0.0,0.0,0.0,0.0,13.72,1.1,0.0
20230710:0530,0.0,0.0,0.0,0.0,13.17,1.1,0.0
20230710:0630,0.0,0.0,0.0,0.0,12.69,1.17,0.0
20230710:0730,0.0,0.0,0.0,0.0,12.02,1.17,0.0
20230710:0830,0.0,0.0,0.0,0.0,11.45,1.17,0.0
20230710:0930,0.0,0.0,0.0,0.0,10.9,1.17,0.0
20230710:1030,0.0,0.0,0.0,-6.26,10.64,1.17,0.0
20230710:1130,0.0,30.3,0.0,7.53,10.43,1.1,0.0
20230710:1230,236.2,75.65,0.0,21.41,12.33,0.76,0.0
20230710:1330,470.8,87.1,0.0,35.23,15.76,0.9,0.0
20230710:1430,667.3,93.65,0.0,48.77,18.05,0.83,0.0
20230710:1530,833.3,91.95,0.0,61.51,20.06,0.9,0.0
20230710:1630,906.6,101.6,0.0,71.55,21.48,1.24,0.0
20230710:1730,917.1,101.95,0.0,73.01,22.48,1.59,0.0
20230710:1830,668.15,176.7,0.0,64.39,23.08,1.66,0.0
20230710:1930,458.8,195.5,0.0,52.04,21.8,1.45,0.0
20230710:2030,348.8,142.35,0.0,38.62,20.85,1.17,0.0
20230710:2130,109.45,106.8,0.0,24.85,20.4,0.76,0.0
20230710:2230,32.2,60.9,0.0,10.97,19.28,0.76,0.0
20230710:2330,0.0,0.0,0.0,-2.86,18.16,0.76,0.0
20230711:0030,0.0,0.0,0.0,0.0,17.18,0.55,0.0
20230711:0130,0.0,0.0,0.0,0.0,16.37,0.76,0.0
20230711:0230,0.0,0.0,0.0,0.0,15.71,0.97,0.0
20230711:0330,0.0,0.0,0.0,0.0,15.21,1.17,0.0
20230711:0430,0.0,0.0,0.0,0.0,14.69,1.17,0.0
20230711:0530,0.0,0.0,0.0,0.0,14.15,1.1,0.0
20230711:0630,0.0,0.0,0.0,0.0,13.58,1.03,0.0
20230711:0730,0.0,0.0,0.0,0.0,12.99,1.03,0.0
20230711:0830,0.0,0.0,0.0,0.0,12.45,1.1,0.0
20230711:0930,0.0,0.0,0.0,0.0,12.06,1.03,0.0
20230711:1030,0.0,0.0,0.0,-6.31,11.77,1.03,0.0
20230711:1130,0.0,44.95,0.0,7.49,11.77,1.1,0.0
20230711:1230,116.2,136.8,0.0,21.38,13.06,0.97,0.0
20230711:1330,281.7,189.0,0.0,35.21,15.5,0.97,0.0
20230711:1430,500.75,188.1,0.0,48.78,17.61,0.97,0.0
20230711:1530,638.9,224.85,0.0,61.55,19.32,0.97,0.0
20230711:1630,665.8,255.8,0.0,71.64,20.98,1.03,0.0
20230711:1730,667.15,252.4,0.0,73.14,21.62,0.97,0.0
20230711:1830,749.1,130.7,0.0,64.49,22.33,0.97,0.0
20230711:1930,598.35,103.3,0.0,52.12,21.77,1.03,0.0
20230711:2030,446.9,92.0,0.0,38.68,21.47,0.9,0.0
20230711:2130,237.65,82.1,0.0,24.89,21.02,0.97,0.0
20230711:2230,64.45,54.0,0.0,11.0,19.73,1.03,0.0
20230711:2330,0.0,0.0,0.0,-2.84,18.2,1.31,0.0
20230712:0030,0.0,0.0,0.0,0.0,17.16,1.17,0.0
20230712:0130,0.0,0.0,0.0,0.0,16.04,0.9,0.0
20230712:0230,0.0,0.0,0.0,0.0,15.19,0.9,0.0
20230712:0330,0.0,0.0,0.0,0.0,14.49,0.97,0.0
20230712:0430,0.0,0.0,0.0,0.0,13.9,1.03,0.0
20230712:0530,0.0,0.0,0.0,0.0,13.37,1.1,0.0
20230712:0630,0.0,0.0,0.0,0.0,12.96,1.1,0.0
20230712:0730,0.0,0.0,0.0,0.0,13.05,1.03,0.0
20230712:0830,0.0,0.0,0.0,0.0,12.83,0.97,0.0
20230712:0930,0.0,0.0,0.0,0.0,12.52,0.83,0.0
20230712:1030,0.0,0.0,0.0,-6.36,12.07,0.9,0.0
20230712:1130,0.0,40.8,0.0,7.45,12.09,0.97,0.0
20230712:1230,102.2,116.95,0.0,21.35,13.29,1.03,0.0
20230712:1330,399.7,112.55,0.0,35.2,15.31,0.76,0.0
20230712:1430,618.9,114.65,0.0,48.79,17.96,0.76,0.0
20230712:1530,782.4,110.05,0.0,61.59,19.86,0.9,0.0
20230712:1630,782.55,123.2,0.0,71.74,21.15,1.31,0.0
20230712:1730,758.05,143.65,0.0,73.28,21.83,1.59,0.0
20230712:1830,605.1,194.45,0.0,64.59,22.39,1.52,0.0
20230712:1930,469.75,167.45,0.0,52.19,21.94,1.52,0.0
20230712:2030,382.3,119.65,0.0,38.73,20.85,1.31,0.0
20230712:2130,172.2,104.75,0.0,24.92,20.25,1.38,0.0
20230712:2230,43.25,47.75,0.0,11.02,19.44,1.03,0.0
20230712:2330,0.0,0.0,0.0,-2.83,18.32,0.9,0.0
20230713:0030,0.0,0.0,0.0,0.0,17.19,0.97,0.0
20230713:0130,0.0,0.0,0.0,0.0,16.02,1.03,0.0
20230713:0230,0.0,0.0,0.0,0.0,15.15,1.03,0.0
20230713:0330,0.0,0.0,0.0,0.0,14.42,1.1,0.0
20230713:0430,0.0,0.0,0.0,0.0,13.75,1.1,0.0
20230713:0530,0.0,0.0,0.0,0.0,13.22,1.1,0.0
20230713:0630,0.0,0.0,0.0,0.0,12.71,1.03,0.0
20230713:0730,0.0,0.0,0.0,0.0,12.43,1.17,0.0
20230713:0830,0.0,0.0,0.0,0.0,11.79,1.24,0.0
20230713:0930,0.0,0.0,0.0,0.0,11.35,1.31,0.0
20230713:1030,0.0,0.0,0.0,-6.42,11.24,1.24,0.0
20230713:1130,0.0,33.05,0.0,7.41,11.19,1.17,0.0
20230713:1230,192.1,88.9,0.0,21.33,12.13,0.9,0.0
20230713:1330,353.75,100.25,0.0,35.19,15.68,0.9,0.0
20230713:1430,585.7,130.75,0.0,48.8,17.64,0.76,0.0
20230713:1530,727.2,112.3,0.0,61.63,19.58,0.83,0.0
20230713:1630,767.8,136.95,0.0,71.84,21.13,1.1,0.0
20230713:1730,811.9,138.65,0.0,73.42,21.89,1.38,0.0
20230713:1830,782.85,138.3,0.0,64.7,22.77,1.45,0.0
20230713:1930,573.2,173.75,0.0,52.26,23.17,1.31,0.0
20230713:2030,314.2,148.0,0.0,38.79,22.85,1.45,0.0
20230713:2130,82.05,142.8,0.0,24.96,21.81,1.17,0.0
20230713:2230,12.5,72.65,0.0,11.05,20.06,0.76,0.0
20230713:2330,0.0,0.0,0.0,-2.82,19.04,0.69,0.0
20230714:0030,0.0,0.0,0.0,0.0,17.44,0.83,0.0
20230714:0130,0.0,0.0,0.0,0.0,16.44,0.9,0.0
20230714:0230,0.0,0.0,0.0,0.0,15.2,0.97,0.0
20230714:0330,0.0,0.0,0.0,0.0,14.27,1.1,0.0
20230714:0430,0.0,0.0,0.0,0.0,13.5,1.17,0.0
20230714:0530,0.0,0.0,0.0,0.0,12.77,1.1,0.0
20230714:0630,0.0,0.0,0.0,0.0,12.33,0.9,0.0
20230714:0730,0.0,0.0,0.0,0.0,12.1,1.03,0.0
20230714:0830,0.0,0.0,0.0,0.0,11.77,1.03,0.0
20230714:0930,0.0,0.0,0.0,0.0,11.73,1.17,0.0
20230714:1030,0.0,0.0,0.0,0.0,11.54,1.17,0.0
20230714:1130,0.0,31.25,0.0,7.38,11.7,1.1,0.0
20230714:1230,141.0,102.95,0.0,21.31,13.4,1.1,0.0
20230714:1330,405.2,106.15,0.0,35.19,15.73,0.97,0.0
20230714:1430,572.9,119.0,0.0,48.82,18.02,0.97,0.0
20230714:1530,754.85,124.45,0.0,61.68,19.66,1.1,0.0
20230714:1630,874.75,119.3,0.0,71.95,21.21,1.31,0.0
20230714:1730,761.85,141.9,0.0,73.57,22.26,1.93,0.0
20230714:1830,629.45,162.55,0.0,64.81,22.48,1.79,0.0
20230714:1930,510.75,182.0,0.0,52.34,21.05,1.38,0.0
20230714:2030,325.05,151.45,0.0,38.84,21.15,1.31,0.0
20230714:2130,186.1,102.85,0.0,25.0,20.27,1.38,0.0
20230714:2230,31.15,51.45,0.0,11.07,19.38,1.1,0.0
20230714:2330,0.0,0.0,0.0,-2.81,17.99,1.03,0.0
20230715:0030,0.0,0.0,0.0,0.0,16.74,1.03,0.0
20230715:0130,0.0,0.0,0.0,0.0,15.96,0.97,0.0
20230715:0230,0.0,0.0,0.0,0.0,15.05,1.03,0.0
20230715:0330,0.0,0.0,0.0,0.0,14.44,1.17,0.0
