Latitude (decimal degrees):	6.160
Longitude (decimal degrees):	-75.580
Elevation (m):	1618
Radiation database:	PVGIS-ERA5


Slope: 90 deg. 
Azimuth: 90 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20231006:0230,0.0,0.0,0.0,0.0,15.38,0.34,0.0
20231006:0330,0.0,0.0,0.0,0.0,14.9,0.62,0.0
20231006:0430,0.0,0.0,0.0,0.0,14.73,0.48,0.0
20231006:0530,0.0,0.0,0.0,0.0,14.78,0.28,0.0
20231006:0630,0.0,0.0,0.0,0.0,14.3,0.34,0.0
20231006:0730,0.0,0.0,0.0,0.0,13.88,0.28,0.0
20231006:0830,0.0,0.0,0.0,0.0,13.68,0.14,0.0
20231006:0930,0.0,0.0,0.0,0.0,13.09,0.14,0.0
20231006:1030,0.0,0.0,0.0,-5.43,12.53,0.21,0.0
20231006:1130,0.0,20.95,5.88,9.42,12.11,0.28,0.0
20231006:1230,0.0,55.27,15.52,24.21,13.61,0.07,0.0
20231006:1330,0.0,50.04,14.06,38.91,15.81,0.14,0.0
20231006:1430,0.0,70.77,19.88,53.37,17.88,0.55,0.0
20231006:1530,0.0,90.62,25.46,67.16,19.58,0.41,0.0
20231006:1630,0.0,83.38,23.42,77.77,20.68,0.21,0.0
20231006:1730,72.9,99.46,59.84,74.96,21.51,0.28,0.0
20231006:1830,111.07,153.41,50.33,62.59,20.44,0.97,0.0
20231006:1930,243.68,161.37,51.46,48.47,20.16,1.1,0.0
20231006:2030,376.66,130.83,39.58,33.9,20.15,0.62,0.0
20231006:2130,137.78,68.65,13.47,19.16,19.66,0.21,0.0
20231006:2230,0.0,6.0,1.69,4.35,20.35,0.0,0.0
20231006:2330,0.0,0.0,0.0,0.0,17.06,0.41,0.0
20231007:0030,0.0,0.0,0.0,0.0,16.64,0.55,0.0
20231007:0130,0.0,0.0,0.0,0.0,16.14,0.69,0.0
20231007:0230,0.0,0.0,0.0,0.0,15.6,0.69,0.0
20231007:0330,0.0,0.0,0.0,0.0,14.98,0.69,0.0
20231007:0430,0.0,0.0,0.0,0.0,14.56,0.69,0.0
20231007:0530,0.0,0.0,0.0,0.0,14.03,0.76,0.0
20231007:0630,0.0,0.0,0.0,0.0,13.13,0.76,0.0
20231007:0730,0.0,0.0,0.0,0.0,12.69,0.76,0.0
20231007:0830,0.0,0.0,0.0,0.0,12.84,0.69,0.0
20231007:0930,0.0,0.0,0.0,0.0,12.04,0.83,0.0
20231007:1030,0.0,0.0,0.0,-5.4,11.95,0.83,0.0
20231007:1130,0.0,15.02,4.22,9.44,12.71,0.76,0.0
20231007:1230,0.0,41.88,11.77,24.22,13.68,0.9,0.0
20231007:1330,0.0,52.8,14.83,38.89,15.79,0.41,0.0
20231007:1430,0.0,50.11,14.07,53.32,17.85,0.34,0.0
20231007:1530,0.0,59.58,16.74,67.04,20.23,0.41,0.0
20231007:1630,0.0,43.61,12.25,77.45,22.18,0.48,0.0
20231007:1730,131.41,96.8,92.54,74.62,22.59,0.48,0.0
20231007:1830,189.54,163.22,66.5,62.37,23.39,0.48,0.0
20231007:1930,204.96,156.59,47.16,48.29,20.88,0.62,0.0
20231007:2030,88.86,101.54,22.76,33.76,19.95,0.34,0.0
20231007:2130,66.45,40.31,8.59,19.04,17.78,0.48,0.0
20231007:2230,0.0,5.11,1.44,4.23,17.05,0.62,0.0
20231007:2330,0.0,0.0,0.0,0.0,16.22,0.48,0.0
20231008:0030,0.0,0.0,0.0,0.0,15.61,0.62,0.0
20231008:0130,0.0,0.0,0.0,0.0,15.25,0.76,0.0
20231008:0230,0.0,0.0,0.0,0.0,14.81,0.62,0.0
20231008:0330,0.0,0.0,0.0,0.0,14.73,0.69,0.0
20231008:0430,0.0,0.0,0.0,0.0,14.11,0.76,0.0
20231008:0530,0.0,0.0,0.0,0.0,13.8,0.76,0.0
20231008:0630,0.0,0.0,0.0,0.0,13.76,0.34,0.0
20231008:0730,0.0,0.0,0.0,0.0,14.34,0.28,0.0
20231008:0830,0.0,0.0,0.0,0.0,14.52,0.07,0.0
20231008:0930,0.0,0.0,0.0,0.0,13.89,0.55,0.0
20231008:1030,0.0,0.0,0.0,-5.37,13.28,0.62,0.0
20231008:1130,0.0,14.22,4.0,9.46,13.29,0.62,0.0
20231008:1230,0.0,39.55,11.11,24.23,14.94,0.55,0.0
20231008:1330,0.0,74.57,20.94,38.88,15.52,0.28,0.0
20231008:1430,0.0,82.82,23.26,53.27,17.72,0.28,0.0
20231008:1530,0.0,105.89,29.75,66.9,20.17,0.55,0.0
20231008:1630,0.0,110.08,30.92,77.12,18.76,0.62,0.0
20231008:1730,16.22,193.85,47.29,74.29,18.07,0.62,0.0
20231008:1830,122.44,181.16,57.01,62.14,18.62,1.1,0.0
20231008:1930,67.84,127.89,30.8,48.12,19.24,1.03,0.0
20231008:2030,6.49,80.84,16.4,33.61,17.47,0.55,0.0
20231008:2130,8.66,27.09,5.53,18.91,16.96,0.48,0.0
20231008:2230,0.0,4.34,1.22,4.12,16.04,0.76,0.0
20231008:2330,0.0,0.0,0.0,0.0,15.44,0.76,0.0
20231009:0030,0.0,0.0,0.0,0.0,14.9,0.55,0.0
20231009:0130,0.0,0.0,0.0,0.0,14.63,0.55,0.0
20231009:0230,0.0,0.0,0.0,0.0,14.44,0.41,0.0
20231009:0330,0.0,0.0,0.0,0.0,14.46,0.34,0.0
20231009:0430,0.0,0.0,0.0,0.0,14.16,0.34,0.0
20231009:0530,0.0,0.0,0.0,0.0,14.13,0.21,0.0
20231009:0630,0.0,0.0,0.0,0.0,13.66,0.21,0.0
20231009:0730,0.0,0.0,0.0,0.0,13.57,0.28,0.0
20231009:0830,0.0,0.0,0.0,0.0,13.47,0.21,0.0
20231009:0930,0.0,0.0,0.0,0.0,13.25,0.28,0.0
20231009:1030,0.0,0.0,0.0,-5.34,13.19,0.34,0.0
20231009:1130,0.0,20.56,5.77,9.48,13.17,0.48,0.0
20231009:1230,0.0,52.74,14.81,24.23,14.22,0.55,0.0
20231009:1330,0.0,80.24,22.54,38.86,15.45,0.9,0.0
20231009:1430,0.0,84.91,23.85,53.21,17.99,0.69,0.0
20231009:1530,0.0,91.39,25.67,66.76,19.28,0.69,0.0
20231009:1630,0.0,86.38,24.26,76.79,20.74,0.62,0.0
20231009:1730,125.63,108.57,90.33,73.95,22.43,0.62,0.0
20231009:1830,40.7,182.93,43.27,61.92,22.92,0.62,0.0
20231009:1930,134.88,140.78,38.47,47.95,19.76,0.41,0.0
20231009:2030,25.85,101.6,20.9,33.47,19.68,0.62,0.0
20231009:2130,54.48,52.58,10.38,18.79,18.21,0.41,0.0
20231009:2230,0.0,5.16,1.45,4.01,17.12,0.41,0.0
20231009:2330,0.0,0.0,0.0,0.0,16.48,0.48,0.0
20231010:0030,0.0,0.0,0.0,0.0,16.19,0.62,0.0
20231010:0130,0.0,0.0,0.0,0.0,15.69,0.69,0.0
20231010:0230,0.0,0.0,0.0,0.0,15.42,0.69,0.0
20231010:0330,0.0,0.0,0.0,0.0,15.23,0.62,0.0
20231010:0430,0.0,0.0,0.0,0.0,15.02,0.55,0.0
20231010:0530,0.0,0.0,0.0,0.0,14.9,0.48,0.0
20231010:0630,0.0,0.0,0.0,0.0,14.5,0.48,0.0
20231010:0730,0.0,0.0,0.0,0.0,14.46,0.62,0.0
20231010:0830,0.0,0.0,0.0,0.0,14.32,0.55,0.0
20231010:0930,0.0,0.0,0.0,0.0,14.21,0.34,0.0
20231010:1030,0.0,0.0,0.0,-5.31,14.11,0.34,0.0
20231010:1130,0.0,15.81,4.44,9.5,13.75,0.28,0.0
20231010:1230,0.0,45.84,12.87,24.23,14.54,0.34,0.0
20231010:1330,0.0,62.53,17.56,38.83,16.56,0.97,0.0
20231010:1430,0.0,94.75,26.61,53.14,17.99,1.17,0.0
20231010:1530,0.0,115.52,32.45,66.62,19.62,0.83,0.0
20231010:1630,0.0,120.56,33.86,76.45,19.29,0.76,0.0
20231010:1730,8.97,155.36,35.78,73.62,19.15,0.9,0.0
20231010:1830,63.21,207.43,51.49,61.69,19.0,1.1,0.0
20231010:1930,45.71,161.67,35.28,47.78,19.64,0.48,0.0
20231010:2030,0.0,79.69,15.99,33.33,18.11,0.48,0.0
20231010:2130,0.0,35.77,7.17,18.67,17.65,0.28,0.0
20231010:2230,0.0,4.86,1.36,3.9,17.23,0.14,0.0
20231010:2330,0.0,0.0,0.0,0.0,16.65,0.48,0.0
20231011:0030,0.0,0.0,0.0,0.0,15.99,0.34,0.0
20231011:0130,0.0,0.0,0.0,0.0,15.13,0.28,0.0
20231011:0230,0.0,0.0,0.0,0.0,14.23,0.14,0.0
20231011:0330,0.0,0.0,0.0,0.0,14.08,0.14,0.0
20231011:0430,0.0,0.0,0.0,0.0,13.84,0.34,0.0
20231011:0530,0.0,0.0,0.0,0.0,13.68,0.62,0.0
20231011:0630,0.0,0.0,0.0,0.0,13.72,0.62,0.0
20231011:0730,0.0,0.0,0.0,0.0,13.31,0.55,0.0
20231011:0830,0.0,0.0,0.0,0.0,13.01,0.69,0.0
20231011:0930,0.0,0.0,0.0,0.0,12.96,0.48,0.0
20231011:1030,0.0,0.0,0.0,-5.28,12.94,0.41,0.0
20231011:1130,0.0,17.69,4.97,9.51,12.59,0.62,0.0
20231011:1230,0.0,53.47,15.02,24.23,14.69,0.55,0.0
20231011:1330,0.0,63.32,17.79,38.81,16.23,0.41,0.0
20231011:1430,0.0,70.17,19.71,53.08,18.39,0.34,0.0
20231011:1530,0.0,55.07,15.47,66.46,20.06,0.34,0.0
20231011:1630,0.0,45.84,12.87,76.12,22.07,0.83,0.0
20231011:1730,126.09,108.26,89.44,73.29,22.46,1.1,0.0
20231011:1830,97.34,147.58,46.36,61.47,21.05,0.83,0.0
20231011:1930,162.98,150.94,42.32,47.61,19.36,0.76,0.0
20231011:2030,148.21,139.04,30.31,33.19,19.38,0.83,0.0
20231011:2130,133.91,75.6,14.06,18.55,18.55,1.03,0.0
20231011:2230,0.0,6.94,1.95,3.79,17.19,0.55,0.0
20231011:2330,0.0,0.0,0.0,0.0,16.64,0.55,0.0
20231012:0030,0.0,0.0,0.0,0.0,15.84,0.83,0.0
20231012:0130,0.0,0.0,0.0,0.0,14.88,0.97,0.0
20231012:0230,0.0,0.0,0.0,0.0,14.28,0.9,0.0
20231012:0330,0.0,0.0,0.0,0.0,13.59,0.83,0.0
20231012:0430,0.0,0.0,0.0,0.0,13.35,0.55,0.0
20231012:0530,0.0,0.0,0.0,0.0,12.94,0.34,0.0
20231012:0630,0.0,0.0,0.0,0.0,12.41,0.28,0.0
20231012:0730,0.0,0.0,0.0,0.0,12.28,0.21,0.0
20231012:0830,0.0,0.0,0.0,0.0,11.96,0.34,0.0
20231012:0930,0.0,0.0,0.0,0.0,11.51,0.48,0.0
20231012:1030,0.0,0.0,0.0,-5.26,11.24,0.62,0.0
20231012:1130,0.0,17.73,4.98,9.52,11.15,0.69,0.0
20231012:1230,0.0,33.22,9.33,24.22,13.2,0.69,0.0
20231012:1330,0.0,55.2,15.51,38.77,15.92,0.69,0.0
20231012:1430,0.0,43.56,12.23,53.0,18.12,0.48,0.0
20231012:1530,0.0,37.93,10.66,66.3,19.93,0.69,0.0
20231012:1630,0.0,54.59,15.34,75.78,21.51,0.83,0.0
20231012:1730,141.79,65.72,89.11,72.95,22.65,0.83,0.0
20231012:1830,376.21,67.03,87.79,61.24,22.46,0.83,0.0
20231012:1930,512.34,84.92,68.39,47.44,21.05,0.69,0.0
20231012:2030,475.15,121.23,43.14,33.05,20.31,0.41,0.0
20231012:2130,432.27,91.2,20.92,18.43,19.59,0.69,0.0
20231012:2230,0.0,6.19,1.74,3.69,18.86,0.55,0.0
20231012:2330,0.0,0.0,0.0,0.0,17.61,0.41,0.0
20231013:0030,0.0,0.0,0.0,0.0,16.71,0.34,0.0
20231013:0130,0.0,0.0,0.0,0.0,15.18,0.62,0.0
20231013:0230,0.0,0.0,0.0,0.0,14.31,0.97,0.0
20231013:0330,0.0,0.0,0.0,0.0,13.4,1.03,0.0
20231013:0430,0.0,0.0,0.0,0.0,12.77,1.1,0.0
20231013:0530,0.0,0.0,0.0,0.0,12.86,0.9,0.0
20231013:0630,0.0,0.0,0.0,0.0,12.67,0.76,0.0
20231013:0730,0.0,0.0,0.0,0.0,12.31,0.76,0.0
20231013:0830,0.0,0.0,0.0,0.0,12.11,0.83,0.0
20231013:0930,0.0,0.0,0.0,0.0,12.07,0.83,0.0
20231013:1030,0.0,0.0,0.0,-5.24,11.86,0.9,0.0
20231013:1130,0.0,19.26,5.41,9.53,11.65,0.83,0.0
20231013:1230,0.0,35.65,10.02,24.21,13.84,0.62,0.0
20231013:1330,0.0,42.26,11.87,38.74,16.84,0.69,0.0
20231013:1430,0.0,42.29,11.88,52.92,18.89,0.62,0.0
20231013:1530,0.0,38.73,10.88,66.14,21.14,0.69,0.0
20231013:1630,0.0,41.71,11.72,75.44,22.87,0.76,0.0
20231013:1730,125.23,88.05,83.88,72.62,23.53,0.69,0.0
20231013:1830,181.06,133.88,59.12,61.02,23.52,0.62,0.0
20231013:1930,207.71,148.42,45.63,47.28,20.02,0.34,0.0
20231013:2030,48.7,104.55,21.92,32.92,19.5,0.28,0.0
20231013:2130,27.95,57.64,11.21,18.31,18.23,0.21,0.0
20231013:2230,0.0,4.98,1.4,3.59,17.03,0.14,0.0
20231013:2330,0.0,0.0,0.0,0.0,16.26,0.21,0.0
20231014:0030,0.0,0.0,0.0,0.0,15.59,0.14,0.0
20231014:0130,0.0,0.0,0.0,0.0,15.2,0.28,0.0
20231014:0230,0.0,0.0,0.0,0.0,14.74,0.62,0.0
20231014:0330,0.0,0.0,0.0,0.0,14.36,0.83,0.0
20231014:0430,0.0,0.0,0.0,0.0,13.81,0.62,0.0
20231014:0530,0.0,0.0,0.0,0.0,13.96,0.28,0.0
20231014:0630,0.0,0.0,0.0,0.0,14.05,0.14,0.0
20231014:0730,0.0,0.0,0.0,0.0,14.22,0.21,0.0
20231014:0830,0.0,0.0,0.0,0.0,14.31,0.07,0.0
20231014:0930,0.0,0.0,0.0,0.0,14.28,0.21,0.0
20231014:1030,0.0,0.0,0.0,-5.22,13.98,0.41,0.0
20231014:1130,0.0,17.43,4.9,9.53,13.7,0.76,0.0
20231014:1230,0.0,38.68,10.87,24.2,14.58,0.9,0.0
20231014:1330,0.0,65.34,18.36,38.7,15.66,0.69,0.0
20231014:1430,0.0,76.36,21.45,52.84,17.5,0.41,0.0
20231014:1530,0.0,89.04,25.01,65.96,18.78,0.62,0.0
20231014:1630,0.0,107.94,30.32,75.1,19.44,0.76,0.0
20231014:1730,57.18,185.69,65.99,72.29,19.64,1.03,0.0
20231014:1830,56.33,123.55,34.55,60.8,20.93,0.76,0.0
20231014:1930,70.28,116.2,28.72,47.11,17.83,0.21,0.0
20231014:2030,70.82,116.53,24.53,32.78,17.81,0.41,0.0
20231014:2130,116.44,85.37,15.11,18.2,17.66,0.28,0.0
20231014:2230,0.0,5.62,1.58,3.49,17.07,0.34,0.0
20231014:2330,0.0,0.0,0.0,0.0,16.5,0.62,0.0
20231015:0030,0.0,0.0,0.0,0.0,15.94,0.41,0.0
20231015:0130,0.0,0.0,0.0,0.0,15.49,0.28,0.0
20231015:0230,0.0,0.0,0.0,0.0,15.04,0.28,0.0
20231015:0330,0.0,0.0,0.0,0.0,14.42,0.41,0.0
20231015:0430,0.0,0.0,0.0,0.0,14.06,0.55,0.0
20231015:0530,0.0,0.0,0.0,0.0,13.84,0.48,0.0
20231015:0630,0.0,0.0,0.0,0.0,13.25,0.62,0.0
20231015:0730,0.0,0.0,0.0,0.0,13.67,0.48,0.0
20231015:0830,0.0,0.0,0.0,0.0,13.78,0.83,0.0
20231015:0930,0.0,0.0,0.0,0.0,13.71,0.76,0.0
20231015:1030,0.0,0.0,0.0,-5.21,13.9,0.9,0.0
20231015:1130,0.0,14.33,4.02,9.53,13.5,0.48,0.0
20231015:1230,0.0,42.36,11.9,24.18,14.24,0.62,0.0
20231015:1330,0.0,55.86,15.69,38.65,15.81,0.62,0.0
20231015:1430,0.0,48.47,13.61,52.75,17.73,0.55,0.0
20231015:1530,0.0,57.89,16.26,65.79,19.65,0.69,0.0
20231015:1630,0.0,55.34,15.54,74.76,20.98,0.76,0.0
20231015:1730,151.87,82.58,96.86,71.96,21.83,0.97,0.0
20231015:1830,339.72,99.37,84.47,60.57,22.3,1.03,0.0
20231015:1930,317.69,126.25,52.61,46.94,20.45,0.9,0.0
20231015:2030,344.44,117.43,35.5,32.65,19.69,0.48,0.0
20231015:2130,309.12,102.78,18.89,18.09,19.29,0.48,0.0
20231015:2230,0.0,7.32,2.05,3.4,18.19,0.41,0.0
20231015:2330,0.0,0.0,0.0,0.0,17.19,0.21,0.0
20231016:0030,0.0,0.0,0.0,0.0,16.31,0.14,0.0
20231016:0130,0.0,0.0,0.0,0.0,14.91,0.48,0.0
20231016:0230,0.0,0.0,0.0,0.0,14.83,0.41,0.0
20231016:0330,0.0,0.0,0.0,0.0,14.72,0.28,0.0
20231016:0430,0.0,0.0,0.0,0.0,13.63,0.55,0.0
20231016:0530,0.0,0.0,0.0,0.0,12.76,0.69,0.0
20231016:0630,0.0,0.0,0.0,0.0,12.64,0.48,0.0
20231016:0730,0.0,0.0,0.0,0.0,12.99,0.48,0.0
20231016:0830,0.0,0.0,0.0,0.0,12.23,0.48,0.0
20231016:0930,0.0,0.0,0.0,0.0,11.81,0.55,0.0
20231016:1030,0.0,0.0,0.0,-5.19,11.48,0.76,0.0
20231016:1130,0.0,17.5,4.92,9.53,11.92,0.76,0.0
20231016:1230,0.0,53.88,15.14,24.16,13.63,0.69,0.0
20231016:1330,0.0,67.05,18.84,38.61,15.72,0.48,0.0
20231016:1430,0.0,70.7,19.86,52.65,17.23,0.48,0.0
20231016:1530,0.0,83.87,23.56,65.6,19.18,0.55,0.0
20231016:1630,0.0,82.59,23.2,74.42,20.81,0.62,0.0
20231016:1730,125.5,115.44,88.29,71.63,22.14,0.69,0.0
20231016:1830,167.94,135.01,56.5,60.35,21.89,0.62,0.0
20231016:1930,145.67,141.99,39.14,46.78,19.37,0.28,0.0
20231016:2030,119.63,112.08,25.13,32.52,18.4,0.62,0.0
20231016:2130,50.6,28.09,6.25,17.98,17.06,0.69,0.0
20231016:2230,0.0,5.91,1.66,3.3,16.3,0.69,0.0
20231016:2330,0.0,0.0,0.0,0.0,15.39,0.55,0.0
20231017:0030,0.0,0.0,0.0,0.0,14.87,0.9,0.0
20231017:0130,0.0,0.0,0.0,0.0,14.07,0.41,0.0
20231017:0230,0.0,0.0,0.0,0.0,13.84,0.41,0.0
20231017:0330,0.0,0.0,0.0,0.0,13.95,0.28,0.0
20231017:0430,0.0,0.0,0.0,0.0,13.55,0.21,0.0
20231017:0530,0.0,0.0,0.0,0.0,12.3,0.34,0.0
20231017:0630,0.0,0.0,0.0,0.0,12.15,0.41,0.0
20231017:0730,0.0,0.0,0.0,0.0,12.5,0.34,0.0
20231017:0830,0.0,0.0,0.0,0.0,11.87,0.55,0.0
20231017:0930,0.0,0.0,0.0,0.0,11.44,0.55,0.0
20231017:1030,0.0,0.0,0.0,-5.18,11.22,0.48,0.0
20231017:1130,0.0,17.36,4.87,9.53,11.07,0.55,0.0
20231017:1230,0.0,39.82,11.18,24.14,13.17,0.55,0.0
20231017:1330,0.0,63.46,17.82,38.55,15.45,0.76,0.0
20231017:1430,0.0,39.16,11.0,52.55,17.76,1.24,0.0
20231017:1530,0.0,37.83,10.62,65.42,19.37,1.03,0.0
20231017:1630,0.0,49.84,14.0,74.08,21.06,0.69,0.0
20231017:1730,145.28,89.19,93.57,71.31,22.09,0.69,0.0
20231017:1830,214.75,168.47,70.46,60.13,22.81,0.83,0.0
20231017:1930,183.36,163.57,45.52,46.61,20.51,0.69,0.0
20231017:2030,221.74,118.35,29.79,32.39,19.35,0.48,0.0
20231017:2130,161.69,76.16,14.09,17.87,17.8,0.48,0.0
20231017:2230,0.0,5.54,1.56,3.21,16.38,0.62,0.0
20231017:2330,0.0,0.0,0.0,0.0,15.36,0.69,0.0
20231018:0030,0.0,0.0,0.0,0.0,15.16,0.55,0.0
20231018:0130,0.0,0.0,0.0,0.0,14.39,0.69,0.0
20231018:0230,0.0,0.0,0.0,0.0,14.16,0.76,0.0
20231018:0330,0.0,0.0,0.0,0.0,13.04,0.76,0.0
20231018:0430,0.0,0.0,0.0,0.0,12.75,0.76,0.0
20231018:0530,0.0,0.0,0.0,0.0,12.62,0.69,0.0
20231018:0630,0.0,0.0,0.0,0.0,12.87,0.55,0.0
20231018:0730,0.0,0.0,0.0,0.0,11.7,0.76,0.0
20231018:0830,0.0,0.0,0.0,0.0,11.95,0.69,0.0
20231018:0930,0.0,0.0,0.0,0.0,11.45,0.76,0.0
20231018:1030,0.0,0.0,0.0,-5.17,11.62,0.9,0.0
20231018:1130,0.0,16.59,4.66,9.52,11.24,1.03,0.0
20231018:1230,0.0,34.57,9.71,24.11,14.0,1.03,0.0
20231018:1330,0.0,44.07,12.38,38.5,15.95,0.9,0.0
20231018:1430,0.0,43.65,12.26,52.45,18.41,0.83,0.0
20231018:1530,0.0,66.57,18.7,65.23,20.02,1.03,0.0
20231018:1630,0.0,55.18,15.5,73.74,21.15,1.1,0.0
20231018:1730,100.21,104.61,71.82,70.98,22.43,1.03,0.0
20231018:1830,197.27,175.0,68.17,59.9,22.37,0.76,0.0
20231018:1930,175.83,148.0,42.46,46.45,21.65,0.9,0.0
20231018:2030,132.74,116.13,26.1,32.26,20.27,0.9,0.0
20231018:2130,79.18,69.87,12.85,17.77,19.42,0.07,0.0
20231018:2230,0.0,5.45,1.53,3.13,17.94,0.55,0.0
20231018:2330,0.0,0.0,0.0,0.0,16.99,0.69,0.0
20231019:0030,0.0,0.0,0.0,0.0,16.48,0.9,0.0
20231019:0130,0.0,0.0,0.0,0.0,15.76,1.03,0.0
20231019:0230,0.0,0.0,0.0,0.0,15.08,0.97,0.0
20231019:0330,0.0,0.0,0.0,0.0,14.59,1.03,0.0
20231019:0430,0.0,0.0,0.0,0.0,14.11,1.03,0.0
20231019:0530,0.0,0.0,0.0,0.0,13.78,0.97,0.0
20231019:0630,0.0,0.0,0.0,0.0,13.78,0.9,0.0
20231019:0730,0.0,0.0,0.0,0.0,13.39,0.83,0.0
20231019:0830,0.0,0.0,0.0,0.0,13.1,0.9,0.0
20231019:0930,0.0,0.0,0.0,0.0,12.94,0.83,0.0
20231019:1030,0.0,0.0,0.0,-5.17,12.99,0.9,0.0
20231019:1130,0.0,18.46,5.18,9.51,13.1,0.9,0.0
20231019:1230,0.0,54.7,15.36,24.08,14.49,0.9,0.0
20231019:1330,0.0,85.21,23.94,38.43,16.21,0.55,0.0
20231019:1430,0.0,115.99,32.58,52.34,18.14,0.48,0.0
20231019:1530,0.0,141.87,39.85,65.03,19.24,0.76,0.0
20231019:1630,0.0,159.67,44.85,73.4,20.64,0.9,0.0
20231019:1730,39.16,210.77,61.11,70.66,21.32,0.9,0.0
20231019:1830,73.85,179.25,47.57,59.68,21.54,0.76,0.0
20231019:1930,143.89,131.94,37.24,46.29,19.6,1.24,0.0
20231019:2030,163.91,134.69,29.75,32.13,19.64,1.03,0.0
20231019:2130,39.85,60.95,11.62,17.67,19.23,0.69,0.0
20231019:2230,0.0,3.74,1.05,3.04,17.28,0.41,0.0
20231019:2330,0.0,0.0,0.0,0.0,16.43,0.21,0.0
20231020:0030,0.0,0.0,0.0,0.0,16.07,0.14,0.0
20231020:0130,0.0,0.0,0.0,0.0,15.76,0.07,0.0
20231020:0230,0.0,0.0,0.0,0.0,14.55,0.21,0.0
20231020:0330,0.0,0.0,0.0,0.0,13.94,0.28,0.0
20231020:0430,0.0,0.0,0.0,0.0,13.35,0.48,0.0
20231020:0530,0.0,0.0,0.0,0.0,13.14,0.48,0.0
20231020:0630,0.0,0.0,0.0,0.0,13.0,0.34,0.0
20231020:0730,0.0,0.0,0.0,0.0,12.72,0.48,0.0
20231020:0830,0.0,0.0,0.0,0.0,12.87,0.55,0.0
20231020:0930,0.0,0.0,0.0,0.0,12.48,0.62,0.0
20231020:1030,0.0,0.0,0.0,-5.16,12.68,0.69,0.0
20231020:1130,0.0,18.23,5.12,9.5,12.6,0.97,0.0
20231020:1230,0.0,51.53,14.47,24.04,14.0,1.03,0.0
20231020:1330,0.0,64.7,18.17,38.37,15.72,0.41,0.0
20231020:1430,0.0,64.37,18.08,52.23,17.62,0.28,0.0
20231020:1530,0.0,90.55,25.44,64.83,18.56,0.28,0.0
20231020:1630,0.0,120.19,33.76,73.06,18.61,0.28,0.0
20231020:1730,4.02,166.25,35.28,70.34,18.73,0.55,0.0
20231020:1830,86.47,124.17,39.68,59.46,18.01,0.69,0.0
20231020:1930,3.57,106.82,21.69,46.13,18.02,0.41,0.0
20231020:2030,10.83,68.64,14.1,32.01,21.0,0.55,0.0
20231020:2130,0.0,35.89,7.2,17.57,17.71,0.41,0.0
20231020:2230,0.0,3.65,1.02,2.96,16.08,0.76,0.0
20231020:2330,0.0,0.0,0.0,0.0,15.06,0.83,0.0
20231021:0030,0.0,0.0,0.0,0.0,14.53,0.62,0.0
20231021:0130,0.0,0.0,0.0,0.0,14.3,0.55,0.0
20231021:0230,0.0,0.0,0.0,0.0,14.25,0.48,0.0
20231021:0330,0.0,0.0,0.0,0.0,14.36,0.55,0.0
20231021:0430,0.0,0.0,0.0,0.0,14.11,0.34,0.0
20231021:0530,0.0,0.0,0.0,0.0,14.14,0.21,0.0
20231021:0630,0.0,0.0,0.0,0.0,14.01,0.21,0.0
20231021:0730,0.0,0.0,0.0,0.0,13.93,0.48,0.0
20231021:0830,0.0,0.0,0.0,0.0,13.72,0.34,0.0
20231021:0930,0.0,0.0,0.0,0.0,13.73,0.21,0.0
20231021:1030,0.0,0.0,0.0,-5.16,13.78,0.34,0.0
20231021:1130,0.0,12.09,3.4,9.48,13.75,0.62,0.0
20231021:1230,0.0,32.54,9.14,24.0,14.37,0.34,0.0
20231021:1330,0.0,43.38,12.18,38.3,14.84,0.28,0.0
20231021:1430,0.0,52.85,14.84,52.11,15.7,0.28,0.0
20231021:1530,0.0,93.38,26.23,64.62,16.9,0.28,0.0
20231021:1630,0.0,100.5,28.23,72.72,16.67,0.28,0.0
20231021:1730,26.5,165.49,45.94,70.02,17.53,0.28,0.0
20231021:1830,66.65,206.67,51.37,59.25,18.01,0.55,0.0
20231021:1930,198.63,182.57,49.33,45.97,18.5,0.69,0.0
20231021:2030,43.74,94.44,19.86,31.89,18.51,0.9,0.0
20231021:2130,11.29,32.99,6.65,17.47,16.7,0.28,0.0
20231021:2230,0.0,5.61,1.57,2.89,15.66,0.21,0.0
20231021:2330,0.0,0.0,0.0,0.0,14.86,0.07,0.0
20231022:0030,0.0,0.0,0.0,0.0,14.24,0.21,0.0
20231022:0130,0.0,0.0,0.0,0.0,13.79,0.34,0.0
20231022:0230,0.0,0.0,0.0,0.0,13.45,0.41,0.0
20231022:0330,0.0,0.0,0.0,0.0,13.11,0.55,0.0
20231022:0430,0.0,0.0,0.0,0.0,13.16,0.69,0.0
20231022:0530,0.0,0.0,0.0,0.0,13.24,0.48,0.0
20231022:0630,0.0,0.0,0.0,0.0,13.38,0.34,0.0
20231022:0730,0.0,0.0,0.0,0.0,12.92,0.28,0.0
20231022:0830,0.0,0.0,0.0,0.0,12.49,0.21,0.0
20231022:0930,0.0,0.0,0.0,0.0,12.39,0.21,0.0
20231022:1030,0.0,0.0,0.0,-5.16,12.17,0.28,0.0
20231022:1130,0.0,10.15,2.85,9.46,12.3,0.34,0.0
20231022:1230,0.0,31.65,8.89,23.96,13.39,0.34,0.0
