Latitude (decimal degrees):	6.160
Longitude (decimal degrees):	-75.580
Elevation (m):	1618
Radiation database:	PVGIS-ERA5


Slope: 90 deg. 
Azimuth: -179 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20231022:1130,0.0,10.15,2.85,9.46,12.3,0.34,0.0
20231022:1230,0.0,31.65,8.89,23.96,13.39,0.34,0.0
20231022:1330,0.0,51.62,14.5,38.23,14.84,0.34,0.0
20231022:1430,0.0,88.02,24.72,51.99,16.15,0.28,0.0
20231022:1530,0.0,127.45,35.8,64.41,17.99,0.34,0.0
20231022:1630,0.0,133.66,37.55,72.38,18.38,0.34,0.0
20231022:1730,0.0,142.38,40.0,69.71,19.77,0.62,0.0
20231022:1830,0.0,122.34,34.36,59.03,19.94,0.97,0.0
20231022:1930,0.0,52.99,14.89,45.82,18.1,0.34,0.0
20231022:2030,0.0,52.64,14.79,31.77,16.75,0.48,0.0
20231022:2130,0.0,33.09,9.29,17.38,16.68,0.21,0.0
20231022:2230,0.0,5.91,1.66,2.81,15.91,0.07,0.0
20231022:2330,0.0,0.0,0.0,0.0,15.42,0.28,0.0
20231023:0030,0.0,0.0,0.0,0.0,14.88,0.14,0.0
20231023:0130,0.0,0.0,0.0,0.0,14.04,0.34,0.0
20231023:0230,0.0,0.0,0.0,0.0,13.69,0.55,0.0
20231023:0330,0.0,0.0,0.0,0.0,13.32,0.69,0.0
20231023:0430,0.0,0.0,0.0,0.0,13.09,0.62,0.0
20231023:0530,0.0,0.0,0.0,0.0,12.94,0.69,0.0
20231023:0630,0.0,0.0,0.0,0.0,12.68,0.83,0.0
20231023:0730,0.0,0.0,0.0,0.0,12.76,0.55,0.0
20231023:0830,0.0,0.0,0.0,0.0,12.82,0.62,0.0
20231023:0930,0.0,0.0,0.0,0.0,12.71,0.62,0.0
20231023:1030,0.0,0.0,0.0,-5.17,12.62,0.55,0.0
20231023:1130,0.0,18.8,5.28,9.44,12.53,0.48,0.0
20231023:1230,0.0,54.66,15.36,23.92,13.81,0.48,0.0
20231023:1330,0.0,67.59,18.99,38.15,15.7,0.21,0.0
20231023:1430,0.0,62.73,17.62,51.87,17.64,0.28,0.0
20231023:1530,0.0,63.92,17.96,64.2,20.13,0.34,0.0
20231023:1630,0.0,60.41,16.97,72.05,21.43,0.41,0.0
20231023:1730,0.0,95.27,26.76,69.39,22.66,0.41,0.0
20231023:1830,0.0,85.76,24.09,58.81,22.7,0.34,0.0
20231023:1930,0.0,73.76,20.72,45.66,22.25,0.21,0.0
20231023:2030,0.0,69.21,19.44,31.66,20.14,0.48,0.0
20231023:2130,0.0,34.02,9.56,17.29,18.94,0.9,0.0
20231023:2230,0.0,5.27,1.48,2.74,17.2,0.55,0.0
20231023:2330,0.0,0.0,0.0,0.0,15.92,0.28,0.0
20231024:0030,0.0,0.0,0.0,0.0,15.53,0.28,0.0
20231024:0130,0.0,0.0,0.0,0.0,14.8,0.34,0.0
20231024:0230,0.0,0.0,0.0,0.0,14.3,0.48,0.0
20231024:0330,0.0,0.0,0.0,0.0,13.56,0.62,0.0
20231024:0430,0.0,0.0,0.0,0.0,13.09,0.76,0.0
20231024:0530,0.0,0.0,0.0,0.0,13.33,0.62,0.0
20231024:0630,0.0,0.0,0.0,0.0,13.58,0.55,0.0
20231024:0730,0.0,0.0,0.0,0.0,14.15,0.41,0.0
20231024:0830,0.0,0.0,0.0,0.0,14.29,0.28,0.0
20231024:0930,0.0,0.0,0.0,0.0,14.48,0.07,0.0
20231024:1030,0.0,0.0,0.0,-5.17,14.42,0.0,0.0
20231024:1130,0.0,9.83,2.76,9.41,13.6,0.34,0.0
20231024:1230,0.0,33.48,9.41,23.87,14.27,0.28,0.0
20231024:1330,0.0,58.92,16.55,38.07,17.1,0.21,0.0
20231024:1430,0.0,101.09,28.4,51.74,15.96,0.21,0.0
20231024:1530,0.0,96.98,27.24,63.99,17.56,0.0,0.0
20231024:1630,0.0,91.65,25.75,71.71,17.71,0.21,0.0
20231024:1730,0.0,120.81,33.94,69.08,19.64,0.34,0.0
20231024:1830,0.0,95.34,26.78,58.6,18.02,0.07,0.0
20231024:1930,0.0,91.88,25.81,45.51,17.55,0.48,0.0
20231024:2030,0.0,74.6,20.96,31.54,17.89,0.55,0.0
20231024:2130,0.0,35.51,9.97,17.2,17.19,0.55,0.0
20231024:2230,0.0,4.9,1.37,2.68,16.39,0.48,0.0
20231024:2330,0.0,0.0,0.0,0.0,15.06,0.48,0.0
20231025:0030,0.0,0.0,0.0,0.0,14.53,0.55,0.0
20231025:0130,0.0,0.0,0.0,0.0,14.34,0.21,0.0
20231025:0230,0.0,0.0,0.0,0.0,14.2,0.07,0.0
20231025:0330,0.0,0.0,0.0,0.0,13.84,0.14,0.0
20231025:0430,0.0,0.0,0.0,0.0,13.8,0.14,0.0
20231025:0530,0.0,0.0,0.0,0.0,13.71,0.14,0.0
20231025:0630,0.0,0.0,0.0,0.0,13.65,0.0,0.0
20231025:0730,0.0,0.0,0.0,0.0,12.5,0.14,0.0
20231025:0830,0.0,0.0,0.0,0.0,12.39,0.28,0.0
20231025:0930,0.0,0.0,0.0,0.0,12.61,0.14,0.0
20231025:1030,0.0,0.0,0.0,-5.18,13.2,0.0,0.0
20231025:1130,0.0,12.34,3.47,9.39,13.42,0.07,0.0
20231025:1230,0.0,38.66,10.86,23.82,14.0,0.0,0.0
20231025:1330,0.0,59.51,16.71,37.99,14.82,0.28,0.0
20231025:1430,0.0,76.93,21.61,51.6,16.14,0.28,0.0
20231025:1530,0.0,113.62,31.91,63.77,17.6,0.28,0.0
20231025:1630,0.0,119.28,33.5,71.38,18.47,0.48,0.0
20231025:1730,0.0,135.16,37.96,68.78,19.77,0.69,0.0
20231025:1830,0.0,107.6,30.22,58.39,18.21,0.76,0.0
20231025:1930,0.0,81.4,22.86,45.36,17.67,0.83,0.0
20231025:2030,0.0,34.91,9.81,31.43,16.79,0.97,0.0
20231025:2130,0.0,28.48,8.0,17.12,15.74,1.1,0.0
20231025:2230,0.0,4.38,1.23,2.61,15.3,0.9,0.0
20231025:2330,0.0,0.0,0.0,0.0,14.65,0.76,0.0
20231026:0030,0.0,0.0,0.0,0.0,14.44,0.9,0.0
20231026:0130,0.0,0.0,0.0,0.0,14.13,0.62,0.0
20231026:0230,0.0,0.0,0.0,0.0,13.95,0.41,0.0
20231026:0330,0.0,0.0,0.0,0.0,14.07,0.48,0.0
20231026:0430,0.0,0.0,0.0,0.0,13.78,0.48,0.0
20231026:0530,0.0,0.0,0.0,0.0,13.49,0.34,0.0
20231026:0630,0.0,0.0,0.0,0.0,12.98,0.28,0.0
20231026:0730,0.0,0.0,0.0,0.0,13.37,0.28,0.0
20231026:0830,0.0,0.0,0.0,0.0,13.76,0.48,0.0
20231026:0930,0.0,0.0,0.0,0.0,13.28,0.34,0.0
20231026:1030,0.0,0.0,0.0,-5.19,13.33,0.28,0.0
20231026:1130,0.0,14.72,4.13,9.35,13.38,0.0,0.0
20231026:1230,0.0,39.07,10.97,23.76,14.94,0.28,0.0
20231026:1330,0.0,64.86,18.22,37.9,14.87,0.48,0.0
20231026:1430,0.0,54.95,15.44,51.46,16.95,0.48,0.0
20231026:1530,0.0,109.6,30.79,63.55,18.21,0.48,0.0
20231026:1630,0.0,109.42,30.74,71.04,18.93,0.76,0.0
20231026:1730,0.0,105.95,29.76,68.47,19.45,1.03,0.0
20231026:1830,0.0,88.38,24.82,58.18,19.37,1.03,0.0
20231026:1930,0.0,82.38,23.14,45.22,18.34,0.97,0.0
20231026:2030,0.0,58.44,16.41,31.32,17.98,0.76,0.0
20231026:2130,0.0,26.95,7.57,17.03,16.68,0.97,0.0
20231026:2230,0.0,3.26,0.91,2.55,16.14,0.34,0.0
20231026:2330,0.0,0.0,0.0,0.0,15.64,0.83,0.0
20231027:0030,0.0,0.0,0.0,0.0,14.65,1.03,0.0
20231027:0130,0.0,0.0,0.0,0.0,14.38,1.03,0.0
20231027:0230,0.0,0.0,0.0,0.0,14.18,1.03,0.0
20231027:0330,0.0,0.0,0.0,0.0,14.03,0.69,0.0
20231027:0430,0.0,0.0,0.0,0.0,13.94,0.48,0.0
20231027:0530,0.0,0.0,0.0,0.0,13.94,0.9,0.0
20231027:0630,0.0,0.0,0.0,0.0,13.83,1.1,0.0
20231027:0730,0.0,0.0,0.0,0.0,13.66,1.24,0.0
20231027:0830,0.0,0.0,0.0,0.0,13.54,0.9,0.0
20231027:0930,0.0,0.0,0.0,0.0,13.49,1.1,0.0
20231027:1030,0.0,0.0,0.0,-5.21,13.42,1.1,0.0
20231027:1130,0.0,12.69,3.57,9.32,13.33,1.31,0.0
20231027:1230,0.0,41.97,11.79,23.7,13.71,1.52,0.0
20231027:1330,0.0,61.14,17.17,37.81,14.73,1.17,0.0
20231027:1430,0.0,69.05,19.39,51.32,16.73,1.1,0.0
20231027:1530,0.0,108.47,30.47,63.32,17.24,1.38,0.0
20231027:1630,0.0,108.1,30.36,70.71,18.39,1.38,0.0
20231027:1730,0.0,114.12,32.05,68.17,19.02,1.52,0.0
20231027:1830,0.0,95.14,26.72,57.98,17.0,1.52,0.0
20231027:1930,0.0,50.87,14.29,45.07,17.73,1.79,0.0
20231027:2030,0.0,36.54,10.27,31.22,15.44,1.17,0.0
20231027:2130,0.0,11.11,3.12,16.96,14.95,1.03,0.0
20231027:2230,0.0,4.2,1.18,2.49,14.41,1.17,0.0
20231027:2330,0.0,0.0,0.0,0.0,13.93,0.97,0.0
20231028:0030,0.0,0.0,0.0,0.0,13.7,1.03,0.0
20231028:0130,0.0,0.0,0.0,0.0,13.47,0.97,0.0
20231028:0230,0.0,0.0,0.0,0.0,13.21,0.83,0.0
20231028:0330,0.0,0.0,0.0,0.0,13.17,0.76,0.0
20231028:0430,0.0,0.0,0.0,0.0,13.07,0.76,0.0
20231028:0530,0.0,0.0,0.0,0.0,12.92,0.62,0.0
20231028:0630,0.0,0.0,0.0,0.0,12.67,0.62,0.0
20231028:0730,0.0,0.0,0.0,0.0,12.66,0.83,0.0
20231028:0830,0.0,0.0,0.0,0.0,12.73,1.1,0.0
20231028:0930,0.0,0.0,0.0,0.0,12.76,1.03,0.0
20231028:1030,0.0,0.0,0.0,-5.23,12.66,0.97,0.0
20231028:1130,0.0,8.9,2.5,9.28,12.67,1.1,0.0
20231028:1230,0.0,38.84,10.91,23.64,13.07,1.38,0.0
20231028:1330,0.0,53.6,15.06,37.71,13.69,1.86,0.0
20231028:1430,0.0,72.14,20.26,51.18,15.01,1.86,0.0
20231028:1530,0.0,79.19,22.24,63.1,16.44,2.28,0.0
20231028:1630,0.0,85.19,23.93,70.39,17.96,2.41,0.0
20231028:1730,0.0,89.32,25.09,67.87,18.62,2.34,0.0
20231028:1830,0.0,109.1,30.65,57.77,18.74,2.28,0.0
20231028:1930,0.0,91.44,25.69,44.93,17.04,1.59,0.0
20231028:2030,0.0,54.65,15.35,31.11,16.65,1.72,0.0
20231028:2130,0.0,35.14,9.87,16.88,16.08,1.86,0.0
20231028:2230,0.0,6.0,1.69,2.44,15.59,1.52,0.0
20231028:2330,0.0,0.0,0.0,0.0,14.83,1.17,0.0
20231029:0030,0.0,0.0,0.0,0.0,14.43,0.9,0.0
20231029:0130,0.0,0.0,0.0,0.0,14.0,0.76,0.0
20231029:0230,0.0,0.0,0.0,0.0,13.67,0.62,0.0
20231029:0330,0.0,0.0,0.0,0.0,13.28,0.62,0.0
20231029:0430,0.0,0.0,0.0,0.0,13.05,0.55,0.0
20231029:0530,0.0,0.0,0.0,0.0,12.46,0.41,0.0
20231029:0630,0.0,0.0,0.0,0.0,12.66,0.41,0.0
20231029:0730,0.0,0.0,0.0,0.0,12.07,0.21,0.0
20231029:0830,0.0,0.0,0.0,0.0,11.95,0.34,0.0
20231029:0930,0.0,0.0,0.0,0.0,11.88,0.41,0.0
20231029:1030,0.0,0.0,0.0,-5.25,11.7,0.55,0.0
20231029:1130,0.0,12.74,3.58,9.24,11.94,0.41,0.0
20231029:1230,0.0,36.47,10.24,23.57,12.75,0.41,0.0
20231029:1330,0.0,48.43,13.61,37.62,14.49,0.76,0.0
20231029:1430,0.0,75.9,21.32,51.03,16.42,0.97,0.0
20231029:1530,0.0,119.31,33.51,62.87,18.17,1.17,0.0
20231029:1630,0.0,103.7,29.13,70.06,19.35,1.38,0.0
20231029:1730,0.0,84.2,23.65,67.58,20.39,1.45,0.0
20231029:1830,0.0,96.55,27.12,57.57,20.59,1.38,0.0
20231029:1930,0.0,65.74,18.46,44.79,19.2,1.17,0.0
20231029:2030,0.0,58.85,16.53,31.02,19.12,0.9,0.0
20231029:2130,0.0,32.56,9.14,16.81,19.24,0.9,0.0
20231029:2230,0.0,5.13,1.44,2.39,18.09,0.41,0.0
20231029:2330,0.0,0.0,0.0,0.0,17.08,0.28,0.0
20231030:0030,0.0,0.0,0.0,0.0,16.16,0.41,0.0
20231030:0130,0.0,0.0,0.0,0.0,15.37,0.48,0.0
20231030:0230,0.0,0.0,0.0,0.0,15.62,0.28,0.0
20231030:0330,0.0,0.0,0.0,0.0,14.49,0.48,0.0
20231030:0430,0.0,0.0,0.0,0.0,13.91,0.48,0.0
20231030:0530,0.0,0.0,0.0,0.0,13.9,0.34,0.0
20231030:0630,0.0,0.0,0.0,0.0,13.39,0.34,0.0
20231030:0730,0.0,0.0,0.0,0.0,13.05,0.14,0.0
20231030:0830,0.0,0.0,0.0,0.0,13.23,0.0,0.0
20231030:0930,0.0,0.0,0.0,0.0,13.15,0.0,0.0
20231030:1030,0.0,0.0,0.0,-5.27,13.22,0.07,0.0
20231030:1130,0.0,13.81,3.88,9.2,12.98,0.14,0.0
20231030:1230,0.0,38.34,10.77,23.51,14.42,0.0,0.0
20231030:1330,0.0,56.85,15.97,37.51,14.75,0.41,0.0
20231030:1430,0.0,73.37,20.61,50.88,17.36,0.48,0.0
20231030:1530,0.0,72.11,20.26,62.64,18.89,0.34,0.0
20231030:1630,0.0,63.32,17.79,69.74,19.56,0.28,0.0
20231030:1730,0.0,61.14,17.17,67.29,20.47,0.41,0.0
20231030:1830,0.0,103.88,29.18,57.37,21.21,0.41,0.0
20231030:1930,0.0,73.46,20.64,44.65,19.26,0.28,0.0
20231030:2030,0.0,68.87,19.34,30.92,17.62,0.07,0.0
20231030:2130,0.0,27.61,7.76,16.74,16.46,0.0,0.0
20231030:2230,0.0,5.14,1.44,2.35,15.71,0.14,0.0
20231030:2330,0.0,0.0,0.0,0.0,15.34,0.41,0.0
20231031:0030,0.0,0.0,0.0,0.0,15.22,0.07,0.0
20231031:0130,0.0,0.0,0.0,0.0,14.9,0.28,0.0
20231031:0230,0.0,0.0,0.0,0.0,14.48,0.28,0.0
20231031:0330,0.0,0.0,0.0,0.0,14.93,0.07,0.0
20231031:0430,0.0,0.0,0.0,0.0,14.57,0.14,0.0
20231031:0530,0.0,0.0,0.0,0.0,14.71,0.21,0.0
20231031:0630,0.0,0.0,0.0,0.0,14.15,0.14,0.0
20231031:0730,0.0,0.0,0.0,0.0,14.45,0.48,0.0
20231031:0830,0.0,0.0,0.0,0.0,14.09,0.48,0.0
20231031:0930,0.0,0.0,0.0,0.0,14.43,0.34,0.0
20231031:1030,0.0,0.0,0.0,-5.29,13.99,0.41,0.0
20231031:1130,0.0,7.73,2.17,9.15,14.18,0.21,0.0
20231031:1230,0.0,34.23,9.62,23.43,14.63,0.21,0.0
20231031:1330,0.0,54.97,15.44,37.41,14.85,0.34,0.0
20231031:1430,0.0,88.84,24.96,50.73,19.21,0.34,0.0
20231031:1530,0.0,103.45,29.06,62.41,17.51,0.28,0.0
20231031:1630,0.0,118.14,33.19,69.42,17.61,0.41,0.0
20231031:1730,0.0,95.14,26.72,67.0,18.74,0.69,0.0
20231031:1830,0.0,111.84,31.41,57.18,19.32,0.69,0.0
20231031:1930,0.0,102.76,28.86,44.52,19.01,0.34,0.0
20231031:2030,0.0,63.53,17.84,30.83,19.62,0.34,0.0
20231031:2130,0.0,30.67,8.62,16.68,17.73,0.62,0.0
20231031:2230,0.0,5.39,1.51,2.3,17.08,0.34,0.0
20231031:2330,0.0,0.0,0.0,0.0,16.23,0.28,0.0
20231101:0030,0.0,0.0,0.0,0.0,15.7,0.28,0.0
20231101:0130,0.0,0.0,0.0,0.0,15.78,0.28,0.0
20231101:0230,0.0,0.0,0.0,0.0,15.5,0.28,0.0
20231101:0330,0.0,0.0,0.0,0.0,15.15,0.28,0.0
20231101:0430,0.0,0.0,0.0,0.0,14.31,0.62,0.0
20231101:0530,0.0,0.0,0.0,0.0,14.35,0.28,0.0
20231101:0630,0.0,0.0,0.0,0.0,13.32,0.55,0.0
20231101:0730,0.0,0.0,0.0,0.0,13.97,0.21,0.0
20231101:0830,0.0,0.0,0.0,0.0,13.67,0.34,0.0
20231101:0930,0.0,0.0,0.0,0.0,13.57,0.41,0.0
20231101:1030,0.0,0.0,0.0,-5.32,13.85,0.55,0.0
20231101:1130,0.0,8.06,2.26,9.1,13.76,0.69,0.0
20231101:1230,0.0,43.09,12.11,23.36,14.12,0.55,0.0
20231101:1330,0.0,55.34,15.54,37.3,15.04,0.48,0.0
20231101:1430,0.0,72.14,20.26,50.57,15.71,0.28,0.0
20231101:1530,0.0,67.36,18.92,62.17,17.85,0.14,0.0
20231101:1630,0.0,75.63,21.24,69.1,19.28,0.14,0.0
20231101:1730,0.0,93.79,26.35,66.72,20.43,0.34,0.0
20231101:1830,0.0,50.87,14.29,56.99,18.68,0.28,0.0
20231101:1930,0.0,77.22,21.69,44.39,16.6,0.76,0.0
20231101:2030,0.0,40.99,11.52,30.74,16.84,0.76,0.0
20231101:2130,0.0,20.76,5.83,16.61,16.33,0.76,0.0
20231101:2230,0.0,2.4,0.67,2.26,15.53,0.41,0.0
20231101:2330,0.0,0.0,0.0,0.0,14.77,0.62,0.0
20231102:0030,0.0,0.0,0.0,0.0,14.59,0.55,0.0
20231102:0130,0.0,0.0,0.0,0.0,14.45,0.48,0.0
20231102:0230,0.0,0.0,0.0,0.0,14.48,0.76,0.0
20231102:0330,0.0,0.0,0.0,0.0,14.37,0.76,0.0
20231102:0430,0.0,0.0,0.0,0.0,14.33,0.76,0.0
20231102:0530,0.0,0.0,0.0,0.0,14.23,0.62,0.0
20231102:0630,0.0,0.0,0.0,0.0,14.24,0.48,0.0
20231102:0730,0.0,0.0,0.0,0.0,13.94,0.41,0.0
20231102:0830,0.0,0.0,0.0,0.0,13.85,0.34,0.0
20231102:0930,0.0,0.0,0.0,0.0,13.58,0.14,0.0
20231102:1030,0.0,0.0,0.0,-5.35,13.72,0.34,0.0
20231102:1130,0.0,10.11,2.84,9.05,13.54,0.41,0.0
20231102:1230,0.0,25.92,7.28,23.28,14.14,0.9,0.0
20231102:1330,0.0,31.7,8.91,37.19,14.58,1.1,0.0
20231102:1430,0.0,48.01,13.49,50.41,15.06,1.03,0.0
20231102:1530,0.0,52.65,14.79,61.94,15.63,0.9,0.0
20231102:1630,0.0,103.85,29.17,68.79,16.01,0.76,0.0
20231102:1730,0.0,110.91,31.15,66.44,16.93,0.9,0.0
20231102:1830,0.0,93.36,26.22,56.8,17.54,1.03,0.0
20231102:1930,0.0,88.63,24.89,44.26,18.19,0.9,0.0
20231102:2030,0.0,55.89,15.7,30.65,17.78,0.97,0.0
20231102:2130,0.0,22.46,6.31,16.56,16.92,0.83,0.0
20231102:2230,0.0,4.02,1.13,2.23,16.18,0.34,0.0
20231102:2330,0.0,0.0,0.0,0.0,15.63,0.9,0.0
20231103:0030,0.0,0.0,0.0,0.0,15.19,1.1,0.0
20231103:0130,0.0,0.0,0.0,0.0,14.78,1.03,0.0
20231103:0230,0.0,0.0,0.0,0.0,14.49,0.69,0.0
20231103:0330,0.0,0.0,0.0,0.0,14.41,0.69,0.0
20231103:0430,0.0,0.0,0.0,0.0,14.22,0.9,0.0
20231103:0530,0.0,0.0,0.0,0.0,13.92,0.69,0.0
20231103:0630,0.0,0.0,0.0,0.0,13.56,0.83,0.0
20231103:0730,0.0,0.0,0.0,0.0,13.63,0.48,0.0
20231103:0830,0.0,0.0,0.0,0.0,13.49,0.41,0.0
20231103:0930,0.0,0.0,0.0,0.0,13.31,0.07,0.0
20231103:1030,0.0,0.0,0.0,-5.39,13.11,0.0,0.0
20231103:1130,0.0,16.96,4.77,8.99,13.14,0.21,0.0
20231103:1230,0.0,42.54,11.95,23.2,13.43,0.41,0.0
20231103:1330,0.0,57.1,16.04,37.08,15.49,0.9,0.0
20231103:1430,0.0,63.69,17.89,50.25,16.9,1.1,0.0
20231103:1530,0.0,80.12,22.51,61.7,18.07,1.17,0.0
20231103:1630,0.0,95.46,26.81,68.48,18.9,1.31,0.0
20231103:1730,0.0,105.4,29.6,66.17,19.13,1.24,0.0
20231103:1830,0.0,69.94,19.64,56.61,19.8,1.17,0.0
20231103:1930,0.0,52.4,14.72,44.14,20.37,1.66,0.0
20231103:2030,0.0,50.77,14.26,30.56,19.8,1.1,0.0
20231103:2130,0.0,22.36,6.28,16.5,19.36,0.9,0.0
20231103:2230,0.0,3.93,1.11,2.2,18.07,0.41,0.0
20231103:2330,0.0,0.0,0.0,0.0,17.18,0.62,0.0
20231104:0030,0.0,0.0,0.0,0.0,16.24,0.48,0.0
20231104:0130,0.0,0.0,0.0,0.0,15.91,0.34,0.0
20231104:0230,0.0,0.0,0.0,0.0,15.6,0.55,0.0
20231104:0330,0.0,0.0,0.0,0.0,15.62,0.62,0.0
20231104:0430,0.0,0.0,0.0,0.0,15.27,0.62,0.0
20231104:0530,0.0,0.0,0.0,0.0,14.95,0.62,0.0
20231104:0630,0.0,0.0,0.0,0.0,14.14,0.41,0.0
20231104:0730,0.0,0.0,0.0,0.0,14.18,0.14,0.0
20231104:0830,0.0,0.0,0.0,0.0,14.07,0.14,0.0
20231104:0930,0.0,0.0,0.0,0.0,14.08,0.07,0.0
20231104:1030,0.0,0.0,0.0,-5.43,13.96,0.14,0.0
20231104:1130,0.0,7.89,2.21,8.93,14.26,0.14,0.0
20231104:1230,0.0,12.6,3.54,23.12,14.24,0.14,0.0
20231104:1330,0.0,45.02,12.64,36.96,14.99,0.0,0.0
20231104:1430,0.0,75.76,21.28,50.09,14.8,0.21,0.0
20231104:1530,0.0,74.65,20.97,61.47,15.74,0.21,0.0
20231104:1630,0.0,121.63,34.16,68.17,16.78,0.21,0.0
20231104:1730,0.0,106.73,29.98,65.9,18.24,0.21,0.0
20231104:1830,0.0,79.99,22.47,56.43,19.51,0.34,0.0
20231104:1930,0.0,59.61,16.74,44.02,18.05,0.34,0.0
20231104:2030,0.0,55.04,15.46,30.48,17.26,0.28,0.0
20231104:2130,0.0,25.69,7.22,16.45,17.7,0.34,0.0
20231104:2230,0.0,4.61,1.29,2.17,16.79,0.48,0.0
20231104:2330,0.0,0.0,0.0,0.0,15.64,0.41,0.0
20231105:0030,0.0,0.0,0.0,0.0,15.01,0.48,0.0
20231105:0130,0.0,0.0,0.0,0.0,14.61,0.41,0.0
20231105:0230,0.0,0.0,0.0,0.0,14.49,0.28,0.0
20231105:0330,0.0,0.0,0.0,0.0,14.21,0.28,0.0
20231105:0430,0.0,0.0,0.0,0.0,14.21,0.21,0.0
20231105:0530,0.0,0.0,0.0,0.0,13.54,0.41,0.0
20231105:0630,0.0,0.0,0.0,0.0,13.3,0.34,0.0
20231105:0730,0.0,0.0,0.0,0.0,12.78,0.62,0.0
20231105:0830,0.0,0.0,0.0,0.0,13.02,0.76,0.0
20231105:0930,0.0,0.0,0.0,0.0,13.4,1.03,0.0
20231105:1030,0.0,0.0,0.0,-5.47,13.24,0.9,0.0
20231105:1130,0.0,14.47,4.07,8.87,13.4,1.17,0.0
20231105:1230,0.0,52.12,14.64,23.03,13.99,1.03,0.0
20231105:1330,0.0,69.4,19.49,36.84,15.77,1.03,0.0
20231105:1430,0.0,101.51,28.51,49.92,17.39,1.03,0.0
20231105:1530,0.0,68.05,19.11,61.23,19.01,0.83,0.0
20231105:1630,0.0,80.47,22.61,67.86,20.68,0.69,0.0
20231105:1730,0.0,93.77,26.34,65.63,21.59,0.55,0.0
20231105:1830,0.0,97.08,27.27,56.25,22.19,0.69,0.0
20231105:1930,0.0,85.8,24.1,43.9,19.11,0.48,0.0
20231105:2030,0.0,50.68,14.24,30.41,18.26,0.97,0.0
20231105:2130,0.0,20.42,5.73,16.4,17.27,0.0,0.0
20231105:2230,0.0,3.99,1.12,2.15,15.96,0.0,0.0
20231105:2330,0.0,0.0,0.0,0.0,15.62,0.55,0.0
20231106:0030,0.0,0.0,0.0,0.0,15.15,0.28,0.0
20231106:0130,0.0,0.0,0.0,0.0,14.93,0.48,0.0
20231106:0230,0.0,0.0,0.0,0.0,14.84,0.34,0.0
20231106:0330,0.0,0.0,0.0,0.0,14.48,0.21,0.0
20231106:0430,0.0,0.0,0.0,0.0,13.85,0.34,0.0
20231106:0530,0.0,0.0,0.0,0.0,13.73,0.48,0.0
20231106:0630,0.0,0.0,0.0,0.0,13.73,0.62,0.0
20231106:0730,0.0,0.0,0.0,0.0,13.94,0.48,0.0
20231106:0830,0.0,0.0,0.0,0.0,14.35,0.41,0.0
20231106:0930,0.0,0.0,0.0,0.0,14.25,0.55,0.0
20231106:1030,0.0,0.0,0.0,-5.51,14.25,0.69,0.0
20231106:1130,0.0,7.33,2.06,8.81,13.93,0.76,0.0
20231106:1230,0.0,16.98,4.77,22.94,14.69,0.48,0.0
20231106:1330,0.0,36.58,10.27,36.72,14.77,0.62,0.0
20231106:1430,0.0,64.63,18.16,49.75,15.81,0.28,0.0
20231106:1530,0.0,99.79,28.03,60.99,17.18,0.28,0.0
20231106:1630,0.0,130.4,36.63,67.56,17.95,0.41,0.0
20231106:1730,0.0,135.05,37.94,65.37,18.96,0.34,0.0
20231106:1830,0.0,114.4,32.14,56.08,19.12,0.28,0.0
20231106:1930,0.0,88.47,24.85,43.79,18.52,0.14,0.0
20231106:2030,0.0,51.75,14.54,30.33,18.17,0.41,0.0
20231106:2130,0.0,19.9,5.59,16.36,17.23,0.41,0.0
20231106:2230,0.0,3.38,0.95,2.13,16.24,0.28,0.0
20231106:2330,0.0,0.0,0.0,0.0,15.56,0.07,0.0
20231107:0030,0.0,0.0,0.0,0.0,15.26,0.21,0.0
20231107:0130,0.0,0.0,0.0,0.0,14.74,0.21,0.0
20231107:0230,0.0,0.0,0.0,0.0,14.75,0.07,0.0
20231107:0330,0.0,0.0,0.0,0.0,14.4,0.34,0.0
20231107:0430,0.0,0.0,0.0,0.0,13.9,0.34,0.0
20231107:0530,0.0,0.0,0.0,0.0,13.46,0.28,0.0
20231107:0630,0.0,0.0,0.0,0.0,13.32,0.41,0.0
20231107:0730,0.0,0.0,0.0,0.0,13.56,0.48,0.0
20231107:0830,0.0,0.0,0.0,0.0,13.29,0.69,0.0
20231107:0930,0.0,0.0,0.0,0.0,13.63,0.9,0.0
20231107:1030,0.0,0.0,0.0,-5.55,13.65,0.9,0.0
20231107:1130,0.0,11.75,3.3,8.74,13.82,0.9,0.0
20231107:1230,0.0,36.1,10.14,22.85,14.15,0.9,0.0
20231107:1330,0.0,63.3,17.78,36.6,15.32,0.62,0.0
20231107:1430,0.0,80.69,22.66,49.58,17.01,0.69,0.0
20231107:1530,0.0,95.68,26.87,60.76,18.01,0.48,0.0
20231107:1630,0.0,81.2,22.81,67.26,18.82,0.48,0.0
20231107:1730,0.0,109.1,30.65,65.11,19.38,0.69,0.0
20231107:1830,0.0,81.06,22.77,55.9,19.71,0.69,0.0
20231107:1930,0.0,92.22,25.9,43.68,20.12,0.41,0.0
20231107:2030,0.0,68.3,19.19,30.26,18.75,0.48,0.0
20231107:2130,0.0,28.2,7.92,16.32,18.29,0.83,0.0
