Latitude (decimal degrees):	6.160
Longitude (decimal degrees):	-75.580
Elevation (m):	1618
Radiation database:	PVGIS-ERA5


Slope: 90 deg. 
Azimuth: -90 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20231114:0830,0.0,0.0,0.0,0.0,13.0,0.9,0.0
20231114:0930,0.0,0.0,0.0,0.0,12.7,0.62,0.0
20231114:1030,0.0,0.0,0.0,-5.94,12.51,0.62,0.0
20231114:1130,0.0,13.53,3.8,8.2,12.44,0.69,0.0
20231114:1230,249.31,122.06,23.84,22.14,14.62,0.69,0.0
20231114:1330,380.67,153.91,47.79,35.67,16.68,0.83,0.0
20231114:1430,278.27,137.5,58.29,48.36,18.91,0.9,0.0
20231114:1530,231.99,106.81,81.96,59.12,20.03,0.9,0.0
20231114:1630,45.85,92.62,79.78,65.3,21.36,0.9,0.0
20231114:1730,0.0,58.76,16.51,63.45,21.77,0.76,0.0
20231114:1830,0.0,105.45,29.62,54.82,22.12,0.55,0.0
20231114:1930,0.0,81.49,22.89,43.01,21.6,0.62,0.0
20231114:2030,0.0,54.04,15.18,29.88,19.76,0.34,0.0
20231114:2130,0.0,28.02,7.87,16.14,19.37,0.34,0.0
20231114:2230,0.0,4.09,1.15,2.09,18.24,0.41,0.0
20231114:2330,0.0,0.0,0.0,0.0,17.02,0.41,0.0
20231115:0030,0.0,0.0,0.0,0.0,15.58,0.21,0.0
20231115:0130,0.0,0.0,0.0,0.0,15.68,0.28,0.0
20231115:0230,0.0,0.0,0.0,0.0,15.74,0.07,0.0
20231115:0330,0.0,0.0,0.0,0.0,15.62,0.21,0.0
20231115:0430,0.0,0.0,0.0,0.0,14.86,0.28,0.0
20231115:0530,0.0,0.0,0.0,0.0,14.47,0.14,0.0
20231115:0630,0.0,0.0,0.0,0.0,14.61,0.07,0.0
20231115:0730,0.0,0.0,0.0,0.0,14.67,0.48,0.0
20231115:0830,0.0,0.0,0.0,0.0,14.77,0.21,0.0
20231115:0930,0.0,0.0,0.0,0.0,14.35,0.55,0.0
20231115:1030,0.0,0.0,0.0,-6.01,14.06,0.41,0.0
20231115:1130,0.0,5.52,1.55,8.12,14.08,0.34,0.0
20231115:1230,4.33,29.98,6.11,22.03,14.42,0.21,0.0
20231115:1330,7.43,50.09,10.48,35.53,15.43,0.55,0.0
20231115:1430,10.47,83.17,17.85,48.18,15.36,0.41,0.0
20231115:1530,10.69,118.77,26.43,58.9,18.38,0.34,0.0
20231115:1630,2.69,139.7,31.48,65.03,17.52,0.41,0.0
20231115:1730,0.0,92.81,26.07,63.23,16.99,0.76,0.0
20231115:1830,0.0,92.97,26.11,54.68,17.13,0.69,0.0
20231115:1930,0.0,89.55,25.16,42.93,17.54,0.62,0.0
20231115:2030,0.0,57.17,16.06,29.84,17.91,0.76,0.0
20231115:2130,0.0,29.96,8.42,16.13,17.64,0.76,0.0
20231115:2230,0.0,4.08,1.14,2.11,16.42,0.48,0.0
20231115:2330,0.0,0.0,0.0,0.0,15.79,0.83,0.0
20231116:0030,0.0,0.0,0.0,0.0,15.36,0.97,0.0
20231116:0130,0.0,0.0,0.0,0.0,15.0,0.9,0.0
20231116:0230,0.0,0.0,0.0,0.0,14.81,0.69,0.0
20231116:0330,0.0,0.0,0.0,0.0,14.53,0.34,0.0
20231116:0430,0.0,0.0,0.0,0.0,14.4,0.07,0.0
20231116:0530,0.0,0.0,0.0,0.0,14.3,0.0,0.0
20231116:0630,0.0,0.0,0.0,0.0,14.31,0.07,0.0
20231116:0730,0.0,0.0,0.0,0.0,13.59,0.07,0.0
20231116:0830,0.0,0.0,0.0,0.0,13.24,0.07,0.0
20231116:0930,0.0,0.0,0.0,0.0,12.97,0.21,0.0
20231116:1030,0.0,0.0,0.0,-6.07,12.77,0.34,0.0
20231116:1130,0.0,15.86,4.45,8.03,12.75,0.28,0.0
20231116:1230,160.81,122.17,22.44,21.92,14.47,0.28,0.0
20231116:1330,331.58,170.17,46.46,35.39,15.51,0.28,0.0
20231116:1430,377.96,126.32,69.14,48.0,18.47,0.34,0.0
20231116:1530,250.98,90.23,83.92,58.67,20.59,0.62,0.0
20231116:1630,57.9,73.8,90.86,64.78,21.38,0.76,0.0
20231116:1730,0.0,59.86,16.81,63.02,22.35,0.69,0.0
20231116:1830,0.0,44.25,12.43,54.54,22.63,0.62,0.0
20231116:1930,0.0,66.88,18.79,42.85,22.4,0.76,0.0
20231116:2030,0.0,43.13,12.12,29.8,19.86,0.28,0.0
20231116:2130,0.0,17.55,4.93,16.12,19.21,0.69,0.0
20231116:2230,0.0,2.88,0.81,2.12,18.27,0.62,0.0
20231116:2330,0.0,0.0,0.0,0.0,17.44,0.69,0.0
20231117:0030,0.0,0.0,0.0,0.0,16.17,0.83,0.0
20231117:0130,0.0,0.0,0.0,0.0,15.54,0.21,0.0
20231117:0230,0.0,0.0,0.0,0.0,14.06,0.55,0.0
20231117:0330,0.0,0.0,0.0,0.0,13.27,0.55,0.0
20231117:0430,0.0,0.0,0.0,0.0,12.99,0.62,0.0
20231117:0530,0.0,0.0,0.0,0.0,13.01,0.62,0.0
20231117:0630,0.0,0.0,0.0,0.0,13.13,0.55,0.0
20231117:0730,0.0,0.0,0.0,0.0,13.47,0.55,0.0
20231117:0830,0.0,0.0,0.0,0.0,12.81,0.76,0.0
20231117:0930,0.0,0.0,0.0,0.0,12.97,0.83,0.0
20231117:1030,0.0,0.0,0.0,-6.14,13.65,0.97,0.0
20231117:1130,0.0,8.22,2.31,7.94,13.71,0.9,0.0
20231117:1230,223.67,73.79,17.86,21.81,14.59,0.62,0.0
20231117:1330,356.09,130.25,43.28,35.25,15.79,0.34,0.0
20231117:1430,351.77,91.69,60.99,47.82,17.67,0.34,0.0
20231117:1530,193.78,115.75,72.37,58.44,18.94,0.48,0.0
20231117:1630,53.39,65.89,81.66,64.52,20.59,0.83,0.0
20231117:1730,0.0,60.81,17.08,62.81,21.34,1.03,0.0
20231117:1830,0.0,59.35,16.67,54.41,21.42,0.76,0.0
20231117:1930,0.0,50.11,14.07,42.78,21.78,0.48,0.0
20231117:2030,0.0,51.09,14.35,29.77,20.87,0.41,0.0
20231117:2130,0.0,24.24,6.81,16.11,18.74,0.41,0.0
20231117:2230,0.0,4.17,1.17,2.14,17.07,0.48,0.0
20231117:2330,0.0,0.0,0.0,0.0,15.79,0.76,0.0
20231118:0030,0.0,0.0,0.0,0.0,15.21,0.55,0.0
20231118:0130,0.0,0.0,0.0,0.0,15.44,0.62,0.0
20231118:0230,0.0,0.0,0.0,0.0,15.15,0.62,0.0
20231118:0330,0.0,0.0,0.0,0.0,15.31,0.62,0.0
20231118:0430,0.0,0.0,0.0,0.0,14.91,0.76,0.0
20231118:0530,0.0,0.0,0.0,0.0,14.84,0.69,0.0
20231118:0630,0.0,0.0,0.0,0.0,14.74,0.41,0.0
20231118:0730,0.0,0.0,0.0,0.0,15.03,0.83,0.0
20231118:0830,0.0,0.0,0.0,0.0,14.64,0.9,0.0
20231118:0930,0.0,0.0,0.0,0.0,14.49,0.76,0.0
20231118:1030,0.0,0.0,0.0,-6.22,14.43,0.41,0.0
20231118:1130,0.0,2.81,0.79,7.85,14.39,0.55,0.0
20231118:1230,2.31,17.37,3.55,21.69,14.45,0.69,0.0
20231118:1330,0.44,43.81,8.82,35.1,14.58,0.62,0.0
20231118:1430,17.9,102.05,22.34,47.64,14.89,0.48,0.0
20231118:1530,22.13,138.68,33.04,58.22,15.6,0.41,0.0
20231118:1630,4.9,179.55,42.07,64.28,16.73,0.55,0.0
20231118:1730,0.0,99.77,28.02,62.61,17.76,0.55,0.0
20231118:1830,0.0,106.91,30.03,54.29,17.75,0.76,0.0
20231118:1930,0.0,95.25,26.75,42.71,17.29,1.66,0.0
20231118:2030,0.0,64.31,18.06,29.74,17.39,1.45,0.0
20231118:2130,0.0,34.89,9.8,16.11,17.23,1.17,0.0
20231118:2230,0.0,4.27,1.2,2.16,16.81,0.76,0.0
20231118:2330,0.0,0.0,0.0,0.0,16.15,0.83,0.0
20231119:0030,0.0,0.0,0.0,0.0,15.65,0.69,0.0
20231119:0130,0.0,0.0,0.0,0.0,14.95,0.41,0.0
20231119:0230,0.0,0.0,0.0,0.0,15.07,0.14,0.0
20231119:0330,0.0,0.0,0.0,0.0,14.6,0.41,0.0
20231119:0430,0.0,0.0,0.0,0.0,14.17,0.62,0.0
20231119:0530,0.0,0.0,0.0,0.0,14.35,0.62,0.0
20231119:0630,0.0,0.0,0.0,0.0,14.02,0.48,0.0
20231119:0730,0.0,0.0,0.0,0.0,13.76,0.48,0.0
20231119:0830,0.0,0.0,0.0,0.0,13.72,0.28,0.0
20231119:0930,0.0,0.0,0.0,0.0,13.73,0.14,0.0
20231119:1030,0.0,0.0,0.0,-6.29,13.42,0.28,0.0
20231119:1130,0.0,13.44,3.77,7.75,13.29,0.21,0.0
20231119:1230,184.19,84.08,17.96,21.57,13.94,0.34,0.0
20231119:1330,256.81,81.09,30.81,34.96,15.09,0.41,0.0
20231119:1430,161.92,108.17,39.47,47.47,16.43,0.69,0.0
20231119:1530,83.3,107.47,42.02,58.0,17.55,0.9,0.0
20231119:1630,4.45,112.96,28.06,64.03,17.99,1.03,0.0
20231119:1730,0.0,108.85,30.57,62.41,16.75,0.76,0.0
20231119:1830,0.0,100.27,28.16,54.17,17.34,1.03,0.0
20231119:1930,0.0,98.88,27.77,42.65,17.93,1.24,0.0
20231119:2030,0.0,54.7,15.36,29.71,17.84,0.48,0.0
20231119:2130,0.0,29.03,8.16,16.12,16.33,0.48,0.0
20231119:2230,0.0,3.49,0.98,2.19,15.7,0.28,0.0
20231119:2330,0.0,0.0,0.0,0.0,15.29,0.76,0.0
20231120:0030,0.0,0.0,0.0,0.0,14.56,0.76,0.0
20231120:0130,0.0,0.0,0.0,0.0,14.0,0.55,0.0
20231120:0230,0.0,0.0,0.0,0.0,13.59,0.28,0.0
20231120:0330,0.0,0.0,0.0,0.0,13.98,0.0,0.0
20231120:0430,0.0,0.0,0.0,0.0,13.74,0.41,0.0
20231120:0530,0.0,0.0,0.0,0.0,13.82,0.28,0.0
20231120:0630,0.0,0.0,0.0,0.0,13.63,0.0,0.0
20231120:0730,0.0,0.0,0.0,0.0,13.66,0.41,0.0
20231120:0830,0.0,0.0,0.0,0.0,13.15,0.34,0.0
20231120:0930,0.0,0.0,0.0,0.0,13.17,0.21,0.0
20231120:1030,0.0,0.0,0.0,-6.37,13.34,0.14,0.0
20231120:1130,0.0,7.42,2.09,7.66,13.22,0.14,0.0
20231120:1230,71.5,52.3,11.34,21.46,13.95,0.28,0.0
20231120:1330,248.01,114.66,34.46,34.82,14.08,0.48,0.0
20231120:1430,79.84,145.31,36.66,47.29,16.28,0.34,0.0
20231120:1530,104.36,150.85,54.96,57.78,17.21,0.28,0.0
20231120:1630,18.18,177.56,57.58,63.79,18.33,0.34,0.0
20231120:1730,0.0,111.66,31.36,62.22,18.66,0.48,0.0
20231120:1830,0.0,58.85,16.53,54.05,19.34,0.48,0.0
20231120:1930,0.0,75.1,21.09,42.59,18.15,0.28,0.0
20231120:2030,0.0,47.17,13.25,29.69,17.71,0.0,0.0
20231120:2130,0.0,25.72,7.22,16.12,17.48,0.48,0.0
20231120:2230,0.0,5.54,1.56,2.22,16.39,0.14,0.0
20231120:2330,0.0,0.0,0.0,0.0,15.25,0.28,0.0
20231121:0030,0.0,0.0,0.0,0.0,14.61,0.41,0.0
20231121:0130,0.0,0.0,0.0,0.0,13.82,0.48,0.0
20231121:0230,0.0,0.0,0.0,0.0,14.09,0.07,0.0
20231121:0330,0.0,0.0,0.0,0.0,13.87,0.14,0.0
20231121:0430,0.0,0.0,0.0,0.0,13.69,0.21,0.0
20231121:0530,0.0,0.0,0.0,0.0,13.7,0.07,0.0
20231121:0630,0.0,0.0,0.0,0.0,13.44,0.07,0.0
20231121:0730,0.0,0.0,0.0,0.0,13.5,0.0,0.0
20231121:0830,0.0,0.0,0.0,0.0,13.11,0.14,0.0
20231121:0930,0.0,0.0,0.0,0.0,12.61,0.34,0.0
20231121:1030,0.0,0.0,0.0,-6.45,12.14,0.48,0.0
20231121:1130,0.0,11.13,3.12,7.56,11.96,0.55,0.0
20231121:1230,267.09,101.12,21.58,21.34,13.14,0.21,0.0
20231121:1330,379.25,132.21,44.53,34.67,14.95,0.41,0.0
20231121:1430,349.32,130.14,65.15,47.11,16.69,0.48,0.0
20231121:1530,194.79,117.64,72.05,57.57,18.59,0.34,0.0
20231121:1630,45.28,119.16,78.93,63.56,19.47,0.34,0.0
20231121:1730,0.0,53.28,14.96,62.04,20.59,0.21,0.0
20231121:1830,0.0,60.31,16.94,53.94,20.9,0.28,0.0
20231121:1930,0.0,45.34,12.73,42.53,18.9,0.55,0.0
20231121:2030,0.0,41.12,11.55,29.67,18.66,0.14,0.0
20231121:2130,0.0,18.05,5.07,16.13,18.17,0.21,0.0
20231121:2230,0.0,5.41,1.52,2.25,17.49,0.28,0.0
20231121:2330,0.0,0.0,0.0,0.0,16.75,0.28,0.0
20231122:0030,0.0,0.0,0.0,0.0,15.92,0.28,0.0
20231122:0130,0.0,0.0,0.0,0.0,14.57,0.48,0.0
20231122:0230,0.0,0.0,0.0,0.0,14.23,0.34,0.0
20231122:0330,0.0,0.0,0.0,0.0,14.12,0.21,0.0
20231122:0430,0.0,0.0,0.0,0.0,13.61,0.28,0.0
20231122:0530,0.0,0.0,0.0,0.0,12.88,0.41,0.0
20231122:0630,0.0,0.0,0.0,0.0,12.95,0.28,0.0
20231122:0730,0.0,0.0,0.0,0.0,12.75,0.41,0.0
20231122:0830,0.0,0.0,0.0,0.0,12.93,0.34,0.0
20231122:0930,0.0,0.0,0.0,0.0,12.84,0.48,0.0
20231122:1030,0.0,0.0,0.0,-6.53,13.25,0.34,0.0
20231122:1130,0.0,12.6,3.54,7.46,13.2,0.28,0.0
20231122:1230,307.14,103.57,22.74,21.22,13.62,0.07,0.0
20231122:1330,351.56,173.66,47.32,34.53,15.73,0.41,0.0
20231122:1430,298.94,143.52,60.59,46.94,17.69,0.48,0.0
20231122:1530,187.97,128.78,71.92,57.36,18.91,0.28,0.0
20231122:1630,41.77,86.84,66.75,63.33,19.92,0.14,0.0
20231122:1730,0.0,73.51,20.65,61.86,20.48,0.14,0.0
20231122:1830,0.0,55.48,15.59,53.84,21.15,0.34,0.0
20231122:1930,0.0,68.16,19.14,42.48,19.74,0.48,0.0
20231122:2030,0.0,38.27,10.75,29.66,19.18,0.34,0.0
20231122:2130,0.0,20.95,5.88,16.15,18.44,0.48,0.0
20231122:2230,0.0,4.84,1.36,2.29,16.97,0.41,0.0
20231122:2330,0.0,0.0,0.0,0.0,15.74,0.48,0.0
20231123:0030,0.0,0.0,0.0,0.0,14.97,0.21,0.0
20231123:0130,0.0,0.0,0.0,0.0,14.34,0.28,0.0
20231123:0230,0.0,0.0,0.0,0.0,13.71,0.34,0.0
20231123:0330,0.0,0.0,0.0,0.0,13.34,0.21,0.0
20231123:0430,0.0,0.0,0.0,0.0,13.09,0.34,0.0
20231123:0530,0.0,0.0,0.0,0.0,12.36,0.34,0.0
20231123:0630,0.0,0.0,0.0,0.0,11.99,0.34,0.0
20231123:0730,0.0,0.0,0.0,0.0,11.62,0.34,0.0
20231123:0830,0.0,0.0,0.0,0.0,11.82,0.28,0.0
20231123:0930,0.0,0.0,0.0,0.0,12.03,0.41,0.0
20231123:1030,0.0,0.0,0.0,-6.61,11.89,0.55,0.0
20231123:1130,0.0,12.73,3.57,7.36,11.75,0.62,0.0
20231123:1230,198.5,91.11,18.84,21.1,13.17,0.48,0.0
20231123:1330,328.46,126.31,40.45,34.38,15.09,0.9,0.0
20231123:1430,348.7,116.99,62.97,46.76,17.02,0.55,0.0
20231123:1530,175.34,133.0,69.13,57.15,19.01,0.76,0.0
20231123:1630,59.51,71.0,84.33,63.11,19.68,0.9,0.0
20231123:1730,0.0,68.85,19.34,61.69,20.53,0.9,0.0
20231123:1830,0.0,58.15,16.34,53.74,20.89,0.83,0.0
20231123:1930,0.0,47.54,13.36,42.44,20.16,0.69,0.0
20231123:2030,0.0,34.37,9.66,29.65,19.68,0.62,0.0
20231123:2130,0.0,19.51,5.48,16.17,19.04,0.76,0.0
20231123:2230,0.0,4.47,1.26,2.33,18.08,0.21,0.0
20231123:2330,0.0,0.0,0.0,0.0,17.04,0.41,0.0
20231124:0030,0.0,0.0,0.0,0.0,16.0,0.41,0.0
20231124:0130,0.0,0.0,0.0,0.0,15.29,0.69,0.0
20231124:0230,0.0,0.0,0.0,0.0,14.73,0.76,0.0
20231124:0330,0.0,0.0,0.0,0.0,14.5,0.76,0.0
20231124:0430,0.0,0.0,0.0,0.0,14.56,0.69,0.0
20231124:0530,0.0,0.0,0.0,0.0,14.35,0.62,0.0
20231124:0630,0.0,0.0,0.0,0.0,13.87,0.62,0.0
20231124:0730,0.0,0.0,0.0,0.0,13.8,1.1,0.0
20231124:0830,0.0,0.0,0.0,0.0,13.66,1.1,0.0
20231124:0930,0.0,0.0,0.0,0.0,13.23,1.03,0.0
20231124:1030,0.0,0.0,0.0,-6.69,12.94,0.97,0.0
20231124:1130,0.0,9.58,2.69,7.25,12.42,0.97,0.0
20231124:1230,415.84,123.61,27.24,20.97,13.57,0.83,0.0
20231124:1330,459.03,122.98,48.4,34.24,15.96,1.1,0.0
20231124:1430,353.45,120.12,63.81,46.59,17.85,1.24,0.0
20231124:1530,257.89,86.77,82.77,56.94,19.22,1.31,0.0
20231124:1630,64.47,52.58,84.93,62.9,20.84,1.31,0.0
20231124:1730,0.0,40.78,11.46,61.52,21.33,1.24,0.0
20231124:1830,0.0,87.33,24.53,53.64,20.81,1.03,0.0
20231124:1930,0.0,53.85,15.12,42.4,20.29,0.76,0.0
20231124:2030,0.0,46.6,13.09,29.65,18.88,0.55,0.0
20231124:2130,0.0,27.64,7.77,16.19,18.99,0.55,0.0
20231124:2230,0.0,4.84,1.36,2.37,17.13,0.21,0.0
20231124:2330,0.0,0.0,0.0,0.0,15.72,0.41,0.0
20231125:0030,0.0,0.0,0.0,0.0,15.41,0.62,0.0
20231125:0130,0.0,0.0,0.0,0.0,14.98,0.69,0.0
20231125:0230,0.0,0.0,0.0,0.0,14.53,0.55,0.0
20231125:0330,0.0,0.0,0.0,0.0,14.43,0.76,0.0
20231125:0430,0.0,0.0,0.0,0.0,13.8,0.62,0.0
20231125:0530,0.0,0.0,0.0,0.0,13.68,0.55,0.0
20231125:0630,0.0,0.0,0.0,0.0,13.59,0.48,0.0
20231125:0730,0.0,0.0,0.0,0.0,13.84,0.21,0.0
20231125:0830,0.0,0.0,0.0,0.0,13.68,0.0,0.0
20231125:0930,0.0,0.0,0.0,0.0,13.39,0.21,0.0
20231125:1030,0.0,0.0,0.0,-6.78,12.94,0.41,0.0
20231125:1130,0.0,10.86,3.05,7.15,12.56,0.41,0.0
20231125:1230,283.88,95.22,21.09,20.85,13.68,0.34,0.0
20231125:1330,192.59,140.56,34.54,34.09,15.42,0.41,0.0
20231125:1430,157.45,173.52,48.84,46.41,17.01,0.34,0.0
20231125:1530,158.67,166.13,70.15,56.74,18.22,0.41,0.0
20231125:1630,41.32,88.69,64.18,62.69,19.95,0.62,0.0
20231125:1730,0.0,93.79,26.35,61.36,20.19,0.69,0.0
20231125:1830,0.0,86.35,24.26,53.56,20.84,0.55,0.0
20231125:1930,0.0,83.75,23.52,42.36,19.21,0.34,0.0
20231125:2030,0.0,53.56,15.04,29.65,18.3,0.34,0.0
20231125:2130,0.0,35.92,10.09,16.21,17.43,0.55,0.0
20231125:2230,0.0,4.93,1.39,2.41,16.28,0.55,0.0
20231125:2330,0.0,0.0,0.0,0.0,15.62,0.62,0.0
20231126:0030,0.0,0.0,0.0,0.0,15.41,0.55,0.0
20231126:0130,0.0,0.0,0.0,0.0,14.97,0.62,0.0
20231126:0230,0.0,0.0,0.0,0.0,14.3,0.76,0.0
20231126:0330,0.0,0.0,0.0,0.0,13.27,0.9,0.0
20231126:0430,0.0,0.0,0.0,0.0,12.66,0.83,0.0
20231126:0530,0.0,0.0,0.0,0.0,12.71,0.69,0.0
20231126:0630,0.0,0.0,0.0,0.0,12.79,0.69,0.0
20231126:0730,0.0,0.0,0.0,0.0,12.47,0.76,0.0
20231126:0830,0.0,0.0,0.0,0.0,11.82,0.83,0.0
20231126:0930,0.0,0.0,0.0,0.0,11.56,0.76,0.0
20231126:1030,0.0,0.0,0.0,0.0,10.93,0.83,0.0
20231126:1130,0.0,12.41,3.48,7.05,11.1,0.9,0.0
20231126:1230,353.26,121.66,25.15,20.73,12.39,0.76,0.0
20231126:1330,502.14,126.93,51.37,33.95,14.73,0.76,0.0
20231126:1430,463.82,81.09,72.61,46.24,17.07,0.9,0.0
20231126:1530,256.68,85.22,81.48,56.54,18.98,0.83,0.0
20231126:1630,67.1,47.98,84.36,62.48,20.39,1.17,0.0
20231126:1730,0.0,35.49,9.97,61.21,21.4,1.38,0.0
20231126:1830,0.0,37.58,10.56,53.47,21.87,1.52,0.0
20231126:1930,0.0,32.43,9.11,42.33,21.78,1.24,0.0
20231126:2030,0.0,26.65,7.48,29.65,21.77,1.24,0.0
20231126:2130,0.0,18.14,5.1,16.24,21.0,1.17,0.0
20231126:2230,0.0,4.38,1.23,2.46,19.27,1.03,0.0
20231126:2330,0.0,0.0,0.0,0.0,17.97,1.17,0.0
20231127:0030,0.0,0.0,0.0,0.0,16.64,1.1,0.0
20231127:0130,0.0,0.0,0.0,0.0,15.62,1.17,0.0
20231127:0230,0.0,0.0,0.0,0.0,15.2,1.17,0.0
20231127:0330,0.0,0.0,0.0,0.0,14.83,1.24,0.0
20231127:0430,0.0,0.0,0.0,0.0,14.39,1.17,0.0
20231127:0530,0.0,0.0,0.0,0.0,13.79,1.03,0.0
20231127:0630,0.0,0.0,0.0,0.0,13.05,0.97,0.0
20231127:0730,0.0,0.0,0.0,0.0,12.41,0.9,0.0
20231127:0830,0.0,0.0,0.0,0.0,11.98,0.83,0.0
20231127:0930,0.0,0.0,0.0,0.0,11.6,0.76,0.0
20231127:1030,0.0,0.0,0.0,0.0,11.29,0.9,0.0
20231127:1130,0.0,14.29,4.02,6.94,11.35,0.9,0.0
20231127:1230,469.09,136.06,29.32,20.6,12.41,0.76,0.0
20231127:1330,600.63,107.27,56.23,33.8,15.75,0.83,0.0
20231127:1430,504.88,80.36,77.68,46.07,18.73,0.9,0.0
20231127:1530,313.6,59.79,92.02,56.35,20.86,0.97,0.0
20231127:1630,83.06,36.31,98.99,62.28,22.34,1.31,0.0
20231127:1730,0.0,50.27,14.12,61.06,23.25,1.66,0.0
20231127:1830,0.0,32.5,9.13,53.39,23.58,1.79,0.0
20231127:1930,0.0,33.64,9.45,42.3,23.6,1.86,0.0
20231127:2030,0.0,30.67,8.62,29.65,22.72,1.52,0.0
20231127:2130,0.0,21.15,5.94,16.27,22.11,1.17,0.0
20231127:2230,0.0,4.18,1.17,2.51,19.96,0.83,0.0
20231127:2330,0.0,0.0,0.0,0.0,18.67,1.03,0.0
20231128:0030,0.0,0.0,0.0,0.0,17.21,1.24,0.0
20231128:0130,0.0,0.0,0.0,0.0,16.05,1.17,0.0
20231128:0230,0.0,0.0,0.0,0.0,15.18,1.1,0.0
20231128:0330,0.0,0.0,0.0,0.0,14.22,1.03,0.0
20231128:0430,0.0,0.0,0.0,0.0,13.76,1.1,0.0
20231128:0530,0.0,0.0,0.0,0.0,13.24,1.24,0.0
20231128:0630,0.0,0.0,0.0,0.0,12.65,1.24,0.0
20231128:0730,0.0,0.0,0.0,0.0,12.39,1.03,0.0
20231128:0830,0.0,0.0,0.0,0.0,11.95,1.1,0.0
20231128:0930,0.0,0.0,0.0,0.0,11.83,1.1,0.0
20231128:1030,0.0,0.0,0.0,0.0,11.4,1.1,0.0
20231128:1130,0.0,9.95,2.8,6.83,10.97,1.1,0.0
20231128:1230,585.69,122.65,31.92,20.48,12.71,0.76,0.0
20231128:1330,561.65,120.06,54.44,33.66,16.83,0.83,0.0
20231128:1430,511.99,78.67,78.14,45.91,19.03,0.97,0.0
20231128:1530,310.46,66.4,91.9,56.16,20.87,1.24,0.0
20231128:1630,81.66,43.06,97.44,62.09,22.04,1.72,0.0
20231128:1730,0.0,45.27,12.72,60.92,22.83,2.0,0.0
20231128:1830,0.0,59.84,16.81,53.32,23.24,1.93,0.0
20231128:1930,0.0,67.21,18.88,42.28,22.49,1.31,0.0
20231128:2030,0.0,50.09,14.07,29.66,22.29,1.24,0.0
20231128:2130,0.0,35.8,10.06,16.31,20.21,0.76,0.0
20231128:2230,0.0,7.4,2.08,2.57,18.96,0.62,0.0
20231128:2330,0.0,0.0,0.0,0.0,17.81,0.9,0.0
20231129:0030,0.0,0.0,0.0,0.0,16.63,1.03,0.0
20231129:0130,0.0,0.0,0.0,0.0,15.72,1.1,0.0
20231129:0230,0.0,0.0,0.0,0.0,14.97,1.1,0.0
20231129:0330,0.0,0.0,0.0,0.0,14.36,1.1,0.0
20231129:0430,0.0,0.0,0.0,0.0,13.62,1.03,0.0
20231129:0530,0.0,0.0,0.0,0.0,13.12,1.03,0.0
20231129:0630,0.0,0.0,0.0,0.0,12.71,0.97,0.0
20231129:0730,0.0,0.0,0.0,0.0,12.19,0.83,0.0
20231129:0830,0.0,0.0,0.0,0.0,11.47,0.97,0.0
20231129:0930,0.0,0.0,0.0,0.0,11.22,1.1,0.0
20231129:1030,0.0,0.0,0.0,0.0,11.01,1.17,0.0
20231129:1130,0.0,12.55,3.52,6.72,10.7,1.1,0.0
20231129:1230,382.36,139.1,26.97,20.35,12.19,0.83,0.0
20231129:1330,451.43,157.75,50.58,33.51,15.6,0.97,0.0
20231129:1430,381.47,168.58,72.52,45.74,17.76,0.9,0.0
20231129:1530,252.58,123.22,85.72,55.97,19.69,0.83,0.0
20231129:1630,78.81,61.13,97.13,61.91,21.01,1.03,0.0
20231129:1730,0.0,62.62,17.59,60.78,22.02,1.24,0.0
20231129:1830,0.0,43.09,12.11,53.25,22.3,1.17,0.0
20231129:1930,0.0,42.67,11.98,42.26,21.2,1.03,0.0
20231129:2030,0.0,43.84,12.32,29.68,21.04,0.97,0.0
20231129:2130,0.0,32.33,9.08,16.34,20.07,0.62,0.0
20231129:2230,0.0,5.89,1.65,2.63,18.89,0.21,0.0
20231129:2330,0.0,0.0,0.0,0.0,17.86,0.21,0.0
20231130:0030,0.0,0.0,0.0,0.0,17.0,0.28,0.0
20231130:0130,0.0,0.0,0.0,0.0,16.01,0.28,0.0
20231130:0230,0.0,0.0,0.0,0.0,15.68,0.28,0.0
20231130:0330,0.0,0.0,0.0,0.0,14.84,0.34,0.0
20231130:0430,0.0,0.0,0.0,0.0,14.19,0.48,0.0
20231130:0530,0.0,0.0,0.0,0.0,13.9,0.55,0.0
20231130:0630,0.0,0.0,0.0,0.0,13.7,0.48,0.0
20231130:0730,0.0,0.0,0.0,0.0,13.3,0.69,0.0
20231130:0830,0.0,0.0,0.0,0.0,13.61,0.83,0.0
20231130:0930,0.0,0.0,0.0,0.0,13.53,0.83,0.0
20231130:1030,0.0,0.0,0.0,0.0,13.21,0.76,0.0
20231130:1130,0.0,10.32,2.9,6.61,13.0,0.76,0.0
20231130:1230,269.22,104.19,21.17,20.23,13.83,0.76,0.0
20231130:1330,474.88,114.91,47.7,33.37,15.33,0.83,0.0
20231130:1430,413.23,102.53,67.8,45.58,17.43,1.03,0.0
20231130:1530,242.52,90.17,77.16,55.79,19.08,1.24,0.0
20231130:1630,66.33,63.94,81.91,61.73,20.18,1.38,0.0
20231130:1730,0.0,50.2,14.1,60.66,20.91,1.45,0.0
20231130:1830,0.0,48.88,13.73,53.19,21.18,1.45,0.0
20231130:1930,0.0,37.7,10.59,42.24,21.17,1.31,0.0
